GSL_ID,NAME,SUB_NAME,ADDR,CITY,STATE,ZIP,TYPE_CNTRL,YR_1,NBD_1,NBR_1,DRATE_1,AVG_1,PRATE_1,YR_2,NBD_2,NBR_2,DRATE_2,AVG_2,PRATE_2,YR_3,NBD_3,NBR_3,DRATE_3,AVG_3,PRATE_3,FLAG_1,FLAG_2,PRGMS,CONG_DIST,REGION
003291,LUTHERAN THEOLOGICAL SEMINARY - GET,TYSBURG,61 NW CONFEDERATE AVENUE,GETTYSBURG,PA,17325,5 yr/Priv,95,         1,        23,1.4,*,FL,94,         0,        25,0,*,FL,93,         0,        24,3.2,*,FL,,,F,19,03
021515,DANVILLE AREA SCHOOL DISTRICT PRACT,ICAL NURSING PROGRAM,DELONG BLDG BOX 140,WASHINGTONVILLE,PA,17884,1 yr/Pub,95,         1,        72,1.4,,FL,94,         4,        89,4.5,,FL,93,        10,        82,12.2,,FL,,,F,11,03
003262,ELIZABETHTOWN COLLEGE,,,ELIZABETHTOWN,PA,17022,4 yr/Priv,95,         4,       315,1.3,,FL,94,        10,       374,2.7,,FL,93,        14,       328,4.3,,FL,,,F,17,03
003382,UNIVERSITY OF PITTSBURGH AT JOHNSTO,WN,450 SCHOOLHOUSE ROAD,JOHNSTOWN,PA,15904,4 yr/Pub,95,        10,       799,1.3,,FL,94,        27,       782,3.5,,FL,93,        25,       696,3.6,,FL,,,F,12,03
003285,LANCASTER BIBLE COLLEGE,,901 EDEN ROAD,LANCASTER,PA,17601,5 yr/Priv,95,         1,        82,1.2,,FL,94,         3,        89,3.4,,FL,93,         2,        90,2.2,,FL,,,F,16,03
003399,YORK COLLEGE OF PENNSYLVANIA,,COUNTRY CLUB ROAD,YORK,PA,17405,5 yr/Priv,95,         8,       672,1.2,,FL,94,        20,       696,2.9,,FL,93,        24,       576,4.2,,FL,,,B,19,03
022539,BERKS TECHNICAL INSTITUTE,,2205 RIDGEWOOD ROAD,READING,PA,19610,2 yr/Prop,95,         2,       183,1.1,,FL,94,         8,       259,3.1,,FL,93,        26,       206,12.6,,FL,,,B,06,03
025578,BRADLEY ACADEMY FOR THE VISUAL ARTS,,1409 WILLIAMS ROAD,YORK,PA,17402,2 yr/Prop,95,         1,        91,1.1,,FL,94,         6,       106,5.7,,FL,93,         8,       111,7.2,,FL,,,F,19,03
003284,LAFAYETTE COLLEGE,,"MARKLE HALL, HIGH STREET",EASTON,PA,18042,4 yr/Priv,95,         3,       285,1.1,,FL,94,         6,       249,2.4,,FL,93,         3,       261,1.1,,FL,,,F,15,03
006574,SAINT LUKE'S HOSPITAL SCHOOL OF NUR,SING,801 OSTRUM STREET,BETHLEHEM,PA,18015,2 yr/Priv,95,         1,        95,1.1,,FL,94,         3,       110,2.7,,FL,93,         2,       106,1.9,,FL,,,F,15,03
025462,LAUREL BUSINESS INSTITUTE,,11-15 PENN ST,UNIONTOWN,PA,15401,2 yr/Prop,95,         1,       103,1,,FL,94,        11,        86,12.8,,FL,93,         3,        82,3.7,,FL,,,B,20,03
022825,LENAPE SCHOOL OF PRACTICAL NURSING,,2215 CHAPLIN AVENUE,FORD CITY,PA,16226,1 yr/Pub,95,         1,       103,1,,FL,94,         4,        90,4.4,,FL,93,         3,       106,2.8,,FL,,,F,04,03
012393,THOMAS JEFFERSON UNIVERSITY,,1020 WALNUT ST,PHILADELPHIA,PA,19107,5 yr/Priv,95,        11,      1136,1,,FL,94,         8,      1064,0.8,,FL,93,         9,       835,1.1,,FL,,,F,01,03
006568,SAINT FRANCIS HOSPITAL SCHOOL OFNUR,SING,1100 S MERCER ST,NEW CASTLE,PA,16101,2 yr/Priv,95,         0,        27,0.9,*,FL,94,         0,        59,0,,FL,93,         1,        29,1.2,*,FL,,,F,04,03
003254,DICKINSON SCHOOL OF LAW,,150 SOUTH COLLEGE STREET,CARLISLE,PA,17013,5 yr/Priv,95,         1,       151,0.7,,FL,94,         0,       349,0,,FL,93,         3,       409,0.7,,FL,,,F,19,03
003274,HAVERFORD COLLEGE,,370 LANCASTER AVENUE,HAVERFORD,PA,19041,4 yr/Priv,95,         1,       135,0.7,,FL,94,         1,       120,0.8,,FL,93,         3,       116,2.6,,FL,,,F,07,03
003352,PHILADELPHIA COLLEGE OF OSTEOPATHIC, MEDICINE,4170 CITY AVENUE,PHILADELPHIA,PA,19131,5 yr/Priv,95,         2,       286,0.7,,FL,94,         2,       703,0.3,,FL,93,         3,       652,0.5,,FL,,,F,02,03
003253,DICKINSON COLLEGE,,COLLEGE AND LOUTHER STREETS,CARLISLE,PA,17013,4 yr/Priv,95,         2,       329,0.6,,FL,94,         3,       407,0.7,,FL,93,         4,       316,1.3,,FL,,,F,19,03
003269,GROVE CITY COLLEGE,,100 CAMPUS DRIVE,GROVE CITY,PA,16127,5 yr/Priv,95,         2,       312,0.6,,FL,94,         2,       285,0.7,,FL,93,         1,       257,0.4,,FL,,,F,21,03
003311,PENNSYLVANIA COLLEGE OF OPTOMETRY,,1200 W GODFREY DRIVE,PHILADELPHIA,PA,19141,5 yr/Priv,95,         1,       190,0.5,,FL,94,         3,       386,0.8,,FL,93,         0,       375,0,,FL,,,F,01,03
003270,GWYNEDD MERCY COLLEGE,,SUMNEYTOWN PIKE,GWYNEDD VALLEY,PA,19437,5 yr/Priv,95,         1,       256,0.4,,FL,94,         5,       332,1.5,,FL,93,         5,       243,2.1,,FL,,,F,13,03
025664,ALBERT EINSTEIN MEDICAL CENTER DEPA,RTMENT OF DENTAL MEDICINE,5501 OLD YORK ROAD,PHILADELPHIA,PA,19141,5 yr/Priv,95,         0,        20,0,*,FL,94,         0,        22,0,*,FL,93,         0,        14,0,*,FL,,,F,01,03
005946,ALLEGHENY UNIVERSITY HOSPITALS ELKI,NS PARK CAMPUS,60 EAST TOWNSHIP LINE ROAD,ELKINS PARK,PA,19027,3 yr/Priv,95,         0,         1,0,*,FL,94,         0,         2,0,*,FL,93,         0,         1,0,*,FL,,,F,13,03
005903,BRANDYWINE HOSPITAL SCHOOL OF RADIO,LOGIC TECHNOLOGY,201 REECEVILLE ROAD,COATESVILLE,PA,19320,1 yr/Priv,95,         0,         1,0,*,FL,94,         0,         0,0,*,FL,93,         0,         2,0,*,FL,C,,,16,03
006532,CHESTER COUNTY HOSPITAL SCHOOL OF N,URSING (THE),701 EAST MARSHALL STREET,WEST CHESTER,PA,19380,1 yr/Priv,95,         0,        47,0,,FL,94,         0,        67,0,,FL,93,         3,        29,8.2,*,FL,,,F,16,03
006534,CITIZENS GENERAL HOSPITAL SCHOOLOF,NURSING,651 FOURTH AVENUE,NEW KENSINGTON,PA,15068,2 yr/Priv,95,         0,        36,0,,FL,94,         1,        38,2.6,,FL,93,         0,        37,0,,FL,,,F,04,03
021696,CLEARFIELD COUNTY VOCATIONAL TECHNI,CAL SCHOOL,ROUTE 1 BOX 5,CLEARFIELD,PA,16830,1 yr/Pub,95,         0,        29,0,*,FL,94,         0,        25,0,*,FL,93,         0,        14,0,*,FL,,,F,09,03
006537,CONEMAUGH VALLEY MEMORIAL HOSPITAL,,1086 FRANKLIN STREET,JOHNSTOWN,PA,15905,2 yr/Priv,95,         0,       103,0,,FL,94,         1,       105,1,,FL,93,         0,        61,0,,FL,,,F,12,03
023246,CROZER - CHESTER MEDICAL CENTER,,15TH ST & UPLAND AVE,CHESTER,PA,19013,600 hr/Priv,95,         0,         8,0,*,FL,94,         0,         1,0,*,FL,93,         0,        10,0,*,FL,,,F,01,03
030726,DCI CAREER INSTITUTE,,"ONE DATA PLAZA, 561 WALLACE RUN",BEAVER FALLS,PA,15010,1 yr/Prop,95,         0,        11,0,*,FL,94,         0,         7,0,,FL,93,         0,         0,0,,FL,,,F,04,03
024926,EASTERN MONTGOMERY CNTY AREA VOCTEC,HNL SCHL PRACTICAL NURSING,3075 TERWOOD ROAD,WILLOW GROVE,PA,19090,1 yr/Pub,95,         0,        27,0,*,FL,94,         0,         0,0,*,FL,93,         0,         0,0,*,FL,,,F,13,03
003263,EVANGELICAL SCHOOL OF THEOLOGY,,121 SOUTH COLLEGE STREET,MYERSTOWN,PA,17067,5 yr/Priv,95,         0,        12,0,*,FL,94,         0,         3,0,*,FL,93,         0,         6,0,*,FL,,,F,17,03
007916,FRANKLIN COUNTY CAREER AND TECHNOLO,GY CENTER,2463 LOOP ROAD,CHAMBERSBURG,PA,17201,1 yr/Pub,95,         0,        16,0,*,FL,94,         0,        22,0,*,FL,93,         0,        29,0,*,FL,,,F,09,03
004058,GRATZ COLLEGE,,OLD YORK ROAD & MELROSE AVENUE,MELROSE PARK,PA,19027,5 yr/Priv,95,         0,         3,0,*,FL,94,         0,         0,0,*,FL,93,         0,         0,0,*,FL,,,F,03,03
025545,HAZLETON AREA VOCATIONAL TECHNL SCH,L PRACTICAL NURSING PROGRAM,1451 WEST 23RD STREET,HAZLETON,PA,18201,1 yr/Pub,95,         0,        11,0,*,FL,94,         0,         6,0,*,FL,93,         0,         2,0,,FL,,,F,11,03
008200,JAMESON MEMORIAL HOSPITAL SCHOOLOF,NURSING,1211 WILMINGTON AVENUE,NEW CASTLE,PA,16105,2 yr/Priv,95,         0,        46,0,,FL,94,         1,        49,2,,FL,93,         0,        50,0,,FL,,,F,04,03
030908,LAKE ERIE COLLEGE OF OSTEOPATHICMED,ICINE,1858 WEST GRANDVIEW BOULEVARD,ERIE,PA,16509,5 yr/Priv,95,         0,         3,0,*,FL,94,         0,        39,0,,FL,93,         0,         0,0,,FL,,,F,21,03
009863,LANCASTER INSTITUTE FOR HEALTH EDUC,ATION,143 EAST LEMON STREET,LANCASTER,PA,17602,2 yr/Priv,95,         0,       105,0,,FL,94,         1,        89,1.1,,FL,93,         1,        87,1.1,,FL,,,F,16,03
023623,MERCER COUNTY AREA VOCATIONAL TECHN,ICAL SCHOOL,776 GREENVILLE ROAD,MERCER,PA,16137,600 hr/Pub,95,         0,        53,0,,FL,94,         6,        73,8.2,,FL,93,         1,        52,1.9,,FL,,,F,21,03
022352,MONTGOMERY HOSPITAL SCHOOL OF ANEST,HESIA,1301 POWELL STREET,NORRISTOWN,PA,19401,5 yr/Priv,95,         0,         4,0,*,FL,94,         0,         4,0,*,FL,93,         0,         3,0,*,FL,,,F,13,03
006560,OHIO VALLEY GENERAL HOSPITAL SCHOOL, OF NURSING,25 HECKEL ROAD,MCKEES ROCKS,PA,15136,2 yr/Prop,95,         0,        44,0,,FL,94,         0,        50,0,,FL,93,         0,        48,0,,FL,,,F,14,03
021439,PENN COUNCIL FOR RELATIONSHIPS,,4025 CHESTNUT STREET,PHILADELPHIA,PA,19104,5 yr/Priv,95,         0,         0,0,*,FL,94,         0,         0,0,*,FL,93,         0,         0,0,*,FL,,,F,02,03
011715,POTTSVILLE HOSPITAL & WARNE CLINIC,,420 SOUTH JACKSON STREET,POTTSVILLE,PA,17901,2 yr/Priv,95,         0,        41,0,,FL,94,         0,        41,0,,FL,93,         2,        39,5.1,,FL,,,F,06,03
006565,READING HOSPITAL SCHOOL OF NURSING,,6TH AVENUE & SPRUCE STREET,READING,PA,19603,2 yr/Priv,95,         0,        63,0,,FL,94,         1,        67,1.5,,FL,93,         1,        52,1.9,,FL,,,F,06,03
022734,RECONSTRUCTIONIST RABBINICAL COLLEG,E,CHURCH ROAD & GREENWOOD AVENUE,WYNCOTE,PA,19095,5 yr/Priv,95,         0,        11,0,*,FL,94,         0,         7,0,*,FL,93,         0,        10,0,*,FL,,,F,13,03
003358,REFORMED PRESBYTERIAN THEOLOGICAL S,EMINARY,7418 PENNSYLVANIA AVENUE,PITTSBURGH,PA,15208,5 yr/Priv,95,         0,         4,0,*,FL,94,         0,         1,0,*,FL,93,         0,         2,0,*,FL,,,F,14,03
005341,UPPER BUCKS COUNTY AREA VOCATIONAL,TECHNICAL SCHOOL,3115 RIDGE ROAD,PERKASIE,PA,18944,2 yr/Pub,95,         0,        50,0,,FL,94,         1,        75,1.3,,FL,93,        10,        82,12.2,,FL,,,F,08,03
011547,WESTERN PENNSYLVANIA HOSPITAL SCHOO,L OF MEDICAL TECHNOLOGY,4800 FRIENDSHIP AVENUE,PITTSBURGH,PA,15224,2 yr/Priv,95,         0,         0,0,*,FL,94,         0,         0,0,*,FL,93,         0,         1,0,*,FL,,,F,14,03
005963,WILKES BARRE GENERAL HOSPITAL,,575 NORTH RIVER STREET,WILKES-BARRE,PA,18764,2 yr/Priv,95,         0,         4,0,*,FL,94,         0,         4,0,*,FL,93,         0,         4,10,*,FL,,,F,11,03
013134,YESHIVATH BETH MOSHE,,930 HICKORY STREET,SCRANTON,PA,18505,5 yr/Priv,95,         0,        25,0,*,FL,94,         0,        14,0,*,FL,93,         0,        22,0,*,FL,,,B,10,03
025523,COLEGIO MAYOR DE TECHNOLOGIA,,MORSE ST. #151 NORTH,ARROYO,PR,00714,1 yr/Prop,95,         3,         5,50,*,FL,94,         0,         0,0,*,FL,93,         0,         1,12.5,*,FL,,,F,98,02
025635,ROGIE'S SCHOOL OF BEAUTY CULTURE,,1315 PONCE DE LEON AVENUE,SAN JUAN,PR,00908,1 yr/Prop,95,        51,       115,44.3,,FL,94,        26,        58,44.8,,FL,93,         1,         5,20,,FL,,,F,98,02
023174,EMORY COLLEGE OF PUERTO RICO,,MARGINAL E-1 SANTA CRUZ,BAYAMON,PR,00959,1 yr/Prop,95,       148,       360,41.1,,FL,94,        57,       195,29.2,,FL,93,        27,       134,20.1,,FL,,,F,98,02
023364,NATIONAL COMPUTER COLLEGE,,CALLE UNION #50 ALTOS,FAJARDO,PR,00738,1 yr/Prop,95,        20,        49,40.8,,FL,94,        15,        47,31.9,,FL,93,         5,        22,17.4,*,FL,,,F,98,02
025900,METRO COLLEGE,,1126 AVENUE PONCE DE LEON,RIO PIEDRAS,PR,00925,1 yr/Prop,95,        56,       159,35.2,,FL,94,        37,       105,35.2,,FL,93,        12,        54,22.2,,FL,,,F,98,02
022764,INTERNATIONAL JUNIOR COLLEGE,,1254 PONCE DE LEON AVENUE,SAN JUAN,PR,00907,2 yr/Prop,95,        99,       293,33.8,,FL,94,        51,       125,40.8,,FL,93,         9,        46,19.6,,FL,,,B,98,02
025045,INSTITUCION CHAVIANO DE MAYAGUEZ,,RAMOS ANTONINI 116E,MAYAGUEZ,PR,00680,2 yr/Prop,95,         0,         0,33.3,*,FL,94,         0,         2,33.3,*,FL,93,         1,         1,100,*,FL,,,F,98,02
021664,INSTITUTO DE BANCA Y COMERCIO,,996 AVE MUNOZ RIVERA,RIO PIEDRAS,PR,00927,2 yr/Prop,95,        68,       207,32.9,,FL,94,       233,       623,37.4,,FL,93,       168,       546,30.8,,FL,,,F,98,02
025521,AMERICAN BUSINESS COLLEGE,,19 CALLE MARTI,BAYAMON,PR,00961,1 yr/Prop,95,         0,         0,30,*,FL,94,         0,         6,17.4,*,FL,93,         6,        14,20,*,FL,,,F,98,02
022827,INTER AMERICAN UNIVERSITY OF PUERTO, RICO - GUAYAMA,BARRIO MACHETE HWY 744  K1 H2,GUAYAMA,PR,00785,2 yr/Priv,95,       106,       361,29.4,,DU,94,        79,       291,27.1,,FL,93,        38,       216,17.6,,FL,C,,D,98,02
025937,INSTITUTO FOTOGRAFICO Y TECHNOLOGIC,O DE CAROLINA,"AVE. CAMPO RICO GO-9 Y GO-10, UR",CAROLINA,PR,00982,1 yr/Prop,95,         2,         6,28.6,*,FL,94,         1,         1,22.2,*,FL,93,         1,         7,12.5,*,FL,,,F,98,02
022350,PONCE TECHNICAL SCHOOL,,16 SALUD STREET,PONCE,PR,00731,1 yr/Prop,95,         6,        17,25.8,*,FL,94,        27,       126,21.4,,FL,93,        29,        97,29.9,,FL,,,F,98,02
022583,D'CARMEN BEAUTY & TECHNICAL COLLEGE,,AVE FONT MARTELO #111 BOX 38,HUMACAO,PR,00791,1 yr/Prop,95,         0,         4,25,*,FL,94,         3,         5,25.9,*,FL,93,         1,         7,13.9,*,FL,,,F,98,02
020631,MBTI BUSINESS TRAINING INSTITUTE,,1256 PONCE DE LEON AVENUE,SAN JUAN,PR,00908,1 yr/Prop,95,       137,       564,24.3,,FL,94,        81,       466,17.4,,FL,93,        53,       373,14.2,,FL,,,F,98,02
023406,HUMACAO COMMUNITY COLLEGE,,AVENIDA CRUZ ORTIZ STELLA 101-10,HUMACAO,PR,00791,2 yr/Prop,95,         1,         1,23.5,*,FL,94,         1,         7,8.3,*,FL,93,         2,         9,11,*,FL,,,F,98,02
023436,INSTITUTE OF BEAUTY CAREERS,,AVENIDA LLORENS TORRES #199 ESQU,ARECIBO,PR,00612,1 yr/Prop,95,         9,        28,23.5,*,FL,94,         2,        17,10,*,FL,93,         1,         6,5.9,*,FL,,,F,98,02
005029,INTER AMERICAN UNIVERSITY OF PUERTO, RICO - PONCE,"BARRIO SABANETAS, CARRETERA #1",PONCE,PR,00731,2 yr/Priv,95,       157,       688,22.8,,DU,94,        95,       472,20.1,,FL,93,       117,       568,20.6,,FL,C,,D,98,02
003941,COLEGIO UNIVERSITARIO DEL ESTE,,"CALLE PRIN SABANA, ESQ. EXPRESO",CAROLINA,PR,00984,4 yr/Priv,95,       183,       823,22.2,,FL,94,       364,      1055,34.5,,FL,93,       145,       666,21.8,,FL,,,B,09,02
022608,HUERTAS JUNIOR COLLEGE,,41 HECTOR R BUNKER STREET,CAGUAS,PR,00726,2 yr/Prop,95,        43,       197,21.8,,FL,94,        28,       164,17.1,,FL,93,        19,       161,11.8,,FL,,,F,98,02
025349,PONCE PARAMEDICAL COLLEGE (POPAC),,VILLA FLORES URBANZATION,PONCE,PR,00731,2 yr/Prop,95,        82,       386,21.2,,FL,94,        72,       265,27.2,,FL,93,        30,       183,16.4,,FL,,,B,98,02
005027,INTER AMERICAN UNIVERSITY OF PUERTO, RICO - BARRANQUITAS,"BO HELECHAL, HIGHWAY 156",BARRANQUITAS,PR,00794,2 yr/Priv,95,        61,       293,20.8,,DU,94,        39,       221,17.6,,FL,93,        18,       160,11.3,,FL,C,,D,98,02
025875,UNIVERSIDAD METROPOLITANA,,STATE ROAD 176 K 0.3,RIO PIEDRAS,PR,00928,5 yr/Priv,95,       129,       620,20.8,,FL,94,       170,       596,28.5,,FL,93,       117,       610,19.2,,FL,,,B,98,02
025761,ESCUELA TECNICA DE ELECTRICIDAD,,VILLA STREET #190,PONCE,PR,00731,1 yr/Prop,95,         1,         2,20,*,FL,94,         0,         3,15.4,*,FL,93,         1,         5,18.2,*,FL,,,F,98,02
011941,AMERICAN UNIVERSITY OF PUERTO RICO,,CARRETERA 2 KM. 14  HATO TEJAS,BAYAMON,PR,00959,4 yr/Priv,95,        87,       440,19.8,,FL,94,        81,       363,22.3,,FL,93,        66,       336,19.6,,FL,,,B,98,02
022828,INTER AMERICAN UNIVERSITY OF PUERTO, RICO - FAJARDO,UNION ST  HWY 195,FAJARDO,PR,00738,2 yr/Priv,95,        62,       326,19,,DU,94,        36,       213,16.9,,FL,93,        22,       148,14.9,,FL,C,,D,98,02
011719,UNIVERSIDAD DEL TURABO,,STATE ROAD. 189 KM. 3.3,GURABO,PR,00778,5 yr/Priv,95,       171,       935,18.3,,FL,94,       177,       801,22.1,,FL,93,       152,       956,15.9,,FL,,,B,98,02
021651,ELECTRONIC DATA PROCESSING COLLEGE,OF PUERTO RICO,555 MUNOZ RIVERA AVE,SAN JUAN,PR,00919,4 yr/Prop,95,        27,       150,18,,FL,94,        19,        98,19.4,,FL,93,        13,       117,11.1,,FL,,,B,98,02
021988,ABBYNELL BEAUTY & TECHNICAL INSTITU,TE,"RUIZ BELVIS #8, ESQ. CORCHADO",CAGUAS,PR,00725,1 yr/Prop,95,         6,        34,17.6,,FL,94,         7,        28,16.2,*,FL,93,         5,        37,13.5,,FL,,,B,98,02
012525,CARIBBEAN UNIVERSITY,,ROAD 167 KM 21.2,BAYAMON,PR,00960,5 yr/Priv,95,        44,       255,17.3,,FL,94,        23,       189,12.2,,FL,93,        22,       129,17.1,,FL,,,B,,02
025668,PUERTO RICO TECH JUNIOR COLLEGE,,703 AVENUE PONCE DE LEON,HATO REY,PR,00917,2 yr/Prop,95,        10,        58,17.2,,FL,94,        18,       133,13.5,,FL,93,         1,        29,4.2,*,FL,,,F,98,02
010819,CONSERVATORIO DE MUSICA DE PUERTO R,ICO,350 RAFAEL LAMAR ST.-URB. ROOSEV,SAN JUAN,PR,00918,4 yr/Pub,95,         0,        21,16.9,*,FL,94,         9,        29,16.9,*,FL,93,         2,        15,4.9,*,FL,,,F,98,02
021891,CENTRO DE ESTUDIOS MULTIDISCIPLINAR,IOS,1206 13TH STREET,SAN JUAN,PR,00926,1 yr/Priv,95,         2,        24,16.3,*,FL,94,         5,        27,14.4,*,FL,93,        17,        96,17.7,,FL,,,B,98,02
022349,ANTILLES SCHOOL OF TECHNICAL CAREER,S,107 DOMENECH AVENUE,HATO REY,PR,00917,2 yr/Prop,95,         1,         2,15.8,*,FL,94,         1,         3,14.7,*,FL,93,         1,        14,17.8,*,FL,,,B,98,02
022048,CARIBBEAN BEAUTY & TECHNICAL INSTIT,UTE,ACOSTA STREET #24,CAGUAS,PR,00725,1 yr/Prop,95,         0,         2,14.3,*,FL,94,         0,         3,15.4,*,FL,93,         1,         2,15,*,FL,,,F,98,02
005022,BAYAMON CENTRAL UNIVERSITY,,AVE. ZAYA VERDE URB. LA MILAGROS,BAYAMON,PR,00960,5 yr/Priv,95,        37,       262,14.1,,FL,94,        43,       231,18.6,,FL,93,        34,       221,15.4,,FL,,,B,98,02
005026,INTER AMERICAN UNIVERSITY OF PUERTO, RICO - ARECIBO,"HIGHWAY #2, BO SAN DANIEL",ARECIBO,PR,00613,2 yr/Priv,95,        82,       581,14.1,,DU,94,        68,       491,13.8,,FL,93,        51,       456,11.2,,FL,C,,D,98,02
003940,INTER AMERICAN UNIVERSITY OF PUERTO, RICO - METROPOLITAN,GALILEO FINAL STREET,RIO PIEDRAS,PR,00927,5 yr/Priv,95,       291,      2167,13.4,,DU,94,       285,      1959,14.5,,FL,93,       210,      2206,9.5,,FL,,,B,98,02
022977,AUTOMECA TECHNICAL COLLEGE,,P.R. HWY NO. 2 KM 7.7 ZONE-M77,BAYAMON,PR,00959,600 hr/Prop,95,        19,       146,13,,FL,94,        19,       108,17.6,,FL,93,         8,       106,7.5,,FL,,,F,,02
008902,COLUMBIA COLLEGE,,ROAD 183 KM 1.7,CAGUAS,PR,00725,4 yr/Prop,95,         1,         4,12.5,*,FL,94,         2,         9,16.6,*,FL,93,         1,        19,14.4,*,FL,,,F,03,02
005028,INTER AMERICAN UNIVERSITY OF PUERTO, RICO - BAYAMON,174 RD MINILLAS INDUS PARK,BAYAMON,PR,00619,4 yr/Priv,95,        71,       579,12.3,,DU,94,        53,       425,12.5,,FL,93,        14,       190,7.4,,FL,C,,D,98,02
021958,LICEO DE ARTE Y TECNOLOGIA,,405 PONCE DE LEON AVENUE,SAN JUAN,PR,00919,1 yr/Priv,95,         8,        65,12.3,,FL,94,         4,        86,4.7,,FL,93,         4,        80,5,,FL,,,F,98,02
026111,MERLIX PROFESSIONAL & TECHNICAL INS,TITUTE,"24 BETANCES ST, BOX 6241 STA 1",BAYAMON,PR,00961,1 yr/Prop,95,         3,        15,11.8,*,FL,94,         1,        13,7.7,*,FL,93,         2,        23,7.7,*,FL,,,F,98,02
003939,INTER AMERICAN UNIVERSITY OF PUERTO, RICO - AGUADILLA,BARRIO CORALES SEXETOR CALERO,AGUADILLA,PR,00605,2 yr/Priv,95,        33,       282,11.7,,DU,94,        17,       214,7.9,,FL,93,        16,       186,8.6,,FL,C,,D,98,02
003937,UNIVERSITY OF THE SACRED HEART,,ROSALES & SAN ANTONIO STREET,SAN JUAN,PR,00915,5 yr/Priv,95,        47,       422,11.1,,FL,94,        41,       452,9.1,,FL,93,        44,       470,9.4,,FL,,,B,98,02
023038,AMERICAN EDUCATIONAL COLLEGE,,ROAD NO. 2 KM. 11.0,BAYAMON,PR,00961,1 yr/Prop,95,         0,         1,11.1,*,FL,94,         1,         5,13.9,*,FL,93,         0,         3,11.6,*,FL,,,F,,02
011940,INSTITUTO COMERCIAL DE PUERTO RICO,JUNIOR COLLEGE,558 MUNOZ RIVERA AVENUE,SAN JUAN,PR,00919,2 yr/Prop,95,         0,         4,11.1,*,FL,94,         1,         5,11.9,*,FL,93,         1,         9,6.6,*,FL,,,B,98,02
003936,PONTIFICAL CATHOLIC UNIVERSITY OF P,UERTO RICO (THE),2250 LAS AMERICAS AVENUE,PONCE,PR,00731,5 yr/Priv,95,       128,      1174,10.9,,FL,94,        95,       866,11,,FL,93,        76,       747,10.2,,FL,,,B,98,02
003938,INTER AMERICAN UNIVERSITY OF PUERTO, RICO - SAN GERMAN,POB 3255,SAN JUAN,PR,00902,4 yr/Priv,95,       108,      1007,10.7,,DU,94,        83,       897,9.3,,FL,93,        48,       817,5.9,,FL,C,,D,98,02
013148,RAMIREZ COLLEGE OF BUSINESS & TECHN,OLOGY,AVENIDA PONCE DE LEON #70,HATO REY,PR,00918,2 yr/Prop,95,         6,        59,10.2,,FL,94,        11,        52,21.2,,FL,93,        12,        66,18.2,,FL,,,B,98,02
030219,INSTITUTO VOCACIONAL Y COMERCIALEDI,C,CALLE 8 ESQ. 5 URB. CAGUAS NORTE,CAGUAS,PR,00726,1 yr/Prop,95,         1,        11,8.8,*,FL,94,         2,        23,8.7,,FL,93,         0,         0,0,,FL,,,F,98,02
005019,UNIVERSIDAD ADVENTISTA DE LAS ANTIL,LAS,BOX 118,MAYAGUEZ,PR,00681,4 yr/Priv,95,         9,       105,8.6,,FL,94,         2,        46,4.3,,FL,93,         2,        33,6.1,,FL,,,F,98,02
022606,NATIONAL COLLEGE OF BUSINESS & TECH,NOLOGY,EDIFICIO RAMOS,BAYAMON,PR,00960,2 yr/Prop,95,         3,        19,8.1,*,FL,94,         2,        30,6.7,,FL,93,         4,        62,6.5,,FL,,,B,98,02
021000,UNIVERSIDAD POLITECNICA DE PUERTRIC,O,#377 PONCE DE LEON AVENUE,SAN JUAN,PR,00918,5 yr/Priv,95,        43,       530,8.1,,FL,94,        39,       374,10.4,,FL,93,        43,       462,9.3,,FL,,,F,98,02
010922,UNIVERSITY OF PUERTO RICO REGIONAL,COLLEGES ADMINISTRATION,17 ST URB VILLA NEVAREZ,SAN JUAN,PR,00931,4 yr/Pub,95,        24,       339,7.1,,FL,94,        12,       179,6.7,,FL,93,        13,       148,8.8,,FL,,,B,98,02
003942,UNIVERSITY OF PUERTO RICO SYSTEM CE,NTRAL ADMINISTRATION,PO BOX 364984,SAN JUAN,PR,00936,5 yr/Pub,95,        68,       983,6.9,,FL,94,        97,      1472,6.6,,FL,93,       106,      1802,5.9,,FL,,,B,98,02
007108,UNIVERSITY OF PUERTO RICO - RIO PIE,DRAS CAMPUS,PO BOX 23300,SAN JUAN,PR,00931,5 yr/Pub,95,        36,       642,5.6,,FL,94,        18,       231,7.8,,FL,93,         1,         9,7.4,*,FL,,,B,98,02
003944,UNIVERSITY OF PUERTO RICO MAYAGUEZ,,PO BOX 5000,MAYAGUEZ,PR,00681,5 yr/Pub,95,        47,      1042,4.5,,FL,94,        48,       917,5.2,,FL,93,        29,       922,3.1,,FL,,,B,98,02
010724,CARIBBEAN CENTER FOR ADVANCED STUDI,ES,POB 3711,SAN JUAN,PR,00902,5 yr/Priv,95,        13,       308,4.2,,FL,94,        15,       323,4.6,,FL,93,        10,       155,6.5,,FL,,,F,,02
007206,UNIVERSITY OF PUERTO RICO CAYEY UNI,VERSITY COLLEGE,ANTONIO R. BARCELO AVENUE,CAYEY,PR,00736,4 yr/Pub,95,         6,       150,4,,FL,94,         6,        63,9.5,,FL,93,         7,        96,7.3,,FL,,,B,98,02
