OPE_ID,NAME,ADDR,CITY,ST_CD,ST_DESC,ZIP,ZIP_EXT,Country,PGM_LEN,SCH_TYPE,YR_1,NBD_1,NBR_1,DRATE_1,AVG_1,PRATE_1,YR_2,NBD_2,NBR_2,DRATE_2,AVG_2,PRATE_2,YR_3,NBD_3,NBR_3,DRATE_3,AVG_3,PRATE_3,ETH_CERT,PROGRAM,CON_DIST,REGION,AVGOR_GE30
005493,Madisonvillle Technical College,150 School Avenue,Madisonville,KY,Kentucky,42431,1874,,2Yr N/D,Pub,1998,10,88,11.3,,FL,1997,0,0,0,*,FL,1996,0,0,0,*,FL,,F,01,04,1
030837,Health Institute of Louisville (The),612 South 4th Street,Louisville,KY,Kentucky,40202,2460,,1Yr N/D,Prop,1998,36,317,11.3,,DU,1997,77,364,21.2,,FL,1996,45,340,13.2,,FL,,B,03,04,1
001980,Pikeville College,147 Sycamore Street,Pikeville,KY,Kentucky,41501,1194,,Bachelor,Priv,1998,25,230,10.8,,FL,1997,29,239,12.1,,FL,1996,43,265,16.2,,FL,,F,07,04,1
001963,Eastern Kentucky University,521 Lancaster Avenue,Richmond,KY,Kentucky,40475,3102,,Master/Dr,Pub,1998,312,2939,10.6,,FL,1997,363,2636,13.8,,FL,1996,341,2856,11.9,,FL,,F,06,04,1
030345,Owensboro Community College - University of Kentucky Cmnty Colg System,4800 New Hartford Road,Owensboro,KY,Kentucky,42303,1800,,Associate,Pub,1998,14,131,10.6,,DU,1997,11,110,10,,DU,1996,11,113,9.7,,DU,,B,02,04,1
001968,Kentucky State University,400 East Main Street,Frankfort,KY,Kentucky,40601,2355,,Master/Dr,Pub,1998,31,299,10.3,,DU,1997,84,415,20.2,,DU,1996,130,593,21.9,,DU,H,B,06,04,1
001979,Paducah Community College - Kentucky Community & Technical College Sys,4810 Alben Barkley Drive,Paducah,KY,Kentucky,42002,7380,,Associate,Pub,1998,14,137,10.2,,DU,1997,31,173,17.9,,DU,1996,14,119,11.8,,DU,,B,01,04,1
009275,Northern Kentucky University,Nunn Drive,Highland Heights,KY,Kentucky,41099,0001,,Master/Dr,Pub,1998,166,1619,10.2,,FL,1997,151,1408,10.7,,FL,1996,127,1234,10.3,,FL,,F,01,04,1
001977,Murray State University,Student Financial Aid P O Box 9,Murray,KY,Kentucky,42071,0009,,Master/Dr,Pub,1998,147,1445,10.1,,FL,1997,154,1316,11.7,,FL,1996,135,1449,9.3,,FL,,F,01,04,1
004022,Ashland Technical College,4818 Roberts Drive,Ashland,KY,Kentucky,41102,9046,,Associate,Pub,1998,0,1,10,*,FL,1997,1,7,8.3,*,FL,1996,0,2,0,*,FL,,F,07,04,1
012917,Hair Design School - Radcliff (The),640 Knox Boulevard,Radcliff,KY,Kentucky,40160,1515,,1Yr N/D,Prop,1998,3,30,10,,FL,1997,0,15,5.8,*,FL,1996,1,22,10.3,*,FL,,F,02,04,1
030789,Kentucky Advanced Technology Institute,1127 Morgantown Road,Bowling Green,KY,Kentucky,42101,9202,,Associate,Pub,1998,0,1,10,*,FL,1997,0,7,20,*,FL,1996,1,2,30,*,FL,,F,02,04,1
001969,Kentucky Wesleyan College,3000 Frederica Street,Owensboro,KY,Kentucky,42301,1079,,Bachelor,Priv,1998,19,202,9.4,,FL,1997,15,164,9.1,,FL,1996,17,238,7.1,,FL,,F,07,04,1
001999,University of Louisville,2902 South Third Street,Louisville,KY,Kentucky,40292,1415,,Master/Dr,Pub,1998,285,3008,9.4,,FL,1997,312,2788,11.2,,FL,1996,265,2895,9.2,,FL,,F,03,04,1
001991,Elizabethtown Community College,600 College Street Road,Elizabethtown,KY,Kentucky,42701,3081,,Associate,Pub,1998,22,235,9.3,,DU,1997,30,234,12.8,,DU,1996,21,220,9.5,,DU,,B,02,04,1
004619,Sullivan College,3101 Bardstown Road,Louisville,KY,Kentucky,40205,3000,,Master/Dr,Prop,1998,86,920,9.3,,DU,1997,145,928,15.6,,DU,1996,194,1043,18.6,,DU,,B,03,04,1
012677,Owensboro Technical College,1501 Frederica Street,Owensboro,KY,Kentucky,42301,4806,,2Yr N/D,Pub,1998,1,11,9,,FL,1997,1,7,16.7,*,FL,1996,0,2,23.5,*,FL,,F,02,04,1
024911,Kentucky Career Institute,8095 Connector Drive,Florence,KY,Kentucky,41022,0143,,Associate,Prop,1998,17,188,9,,DU,1997,24,225,10.7,,DU,1996,26,171,15.2,,DU,,B,03,04,1
002002,Western Kentucky University,1 Big Red Way,Bowling Green,KY,Kentucky,42101,3576,,Master/Dr,Pub,1998,217,2457,8.8,,DU,1997,235,2253,10.4,,DU,1996,222,2321,9.6,,DU,,B,02,04,1
005490,West Kentucky Technical College,Highway 62 West,Paducah,KY,Kentucky,42002,7408,,2Yr N/D,Pub,1998,8,94,8.5,,FL,1997,1,19,10.4,*,FL,1996,2,13,16,*,FL,,F,01,04,1
001951,Alice Lloyd College,100 Purpose Road,Pippa Passes,KY,Kentucky,41844,9703,,Bachelor,Priv,1998,3,24,8.4,*,FL,1997,1,20,4.2,*,FL,1996,2,27,4.3,*,FL,,F,07,04,1
012727,Rowan Technical College,609 Viking Drive,Morehead,KY,Kentucky,40351,8359,,2Yr N/D,Pub,1998,1,12,8.3,,FL,1997,0,3,4.8,*,FL,1996,1,8,4,*,FL,,F,04,04,1
001962,Cumberland College,6191 College Station Drive,Williamsburg,KY,Kentucky,40769,1372,,Master/Dr,Priv,1998,29,355,8.1,,FL,1997,27,357,7.6,,FL,1996,53,399,13.3,,FL,,F,05,04,1
030021,Kentucky Mountain Bible College,855 Kentucky Highway 541,Vancleve,KY,Kentucky,41385,0010,,Bachelor,Priv,1998,0,7,7.6,*,FL,1997,1,4,10,*,FL,1996,0,2,0,*,FL,,F,07,04,1
010489,National Business College of Kentucky,628 East Main Street,Lexington,KY,Kentucky,40508,2321,,Associate,Prop,1998,38,505,7.5,,DU,1997,101,507,19.9,,DU,1996,106,547,19.4,,DU,,B,06,04,1
023372,PJ's College of Cosmetology,Western Gateway Shopping Center,Bowling Green,KY,Kentucky,42101,3759,,2Yr N/D,Prop,1998,8,108,7.4,,DU,1997,8,73,11,,DU,1996,10,77,13,,DU,,B,02,04,1
001964,Georgetown College,400 East College Street,Georgetown,KY,Kentucky,40324,1628,,Master/Dr,Priv,1998,17,235,7.2,,FL,1997,15,245,6.1,,FL,1996,16,264,6.1,,FL,,F,06,04,1
001988,Union College,310 College Street,Barbourville,KY,Kentucky,40906,1499,,Master/Dr,Priv,1998,21,309,6.7,,FL,1997,35,295,11.9,,FL,1996,28,223,12.6,,FL,,F,05,04,1
012914,Hair Design School,4160 Bardstown Road,Louisville,KY,Kentucky,40218,3262,,1Yr N/D,Prop,1998,4,61,6.5,,DU,1997,0,55,0,,DU,1996,1,39,2.6,,DU,,B,03,04,1
001960,Spalding University,851 South Fourth Street,Louisville,KY,Kentucky,40203,2188,,Master/Dr,Priv,1998,20,331,6,,FL,1997,16,287,5.6,,FL,1996,25,305,8.2,,FL,,F,03,04,1
012088,Louisville Technical Institute,3901 Atkinson Square Drive,Louisville,KY,Kentucky,40218,4528,,Associate,Prop,1998,13,219,5.9,,DU,1997,33,264,12.5,,DU,1996,35,278,12.6,,DU,,B,03,04,1
001959,Campbellsville University,1 University Drive,Campbellsville,KY,Kentucky,42718,2799,,Master/Dr,Priv,1998,16,275,5.8,,FL,1997,32,243,13.2,,FL,1996,25,267,9.4,,FL,,F,02,04,1
001955,Berea College,Chestnut Street,Berea,KY,Kentucky,40404,2348,,Bachelor,Priv,1998,7,122,5.7,,FL,1997,15,121,12.4,,FL,1996,13,128,10.2,,FL,,F,06,04,1
030777,Computer Education Services,981 South Third Street,Louisville,KY,Kentucky,40203,2261,,1Yr N/D,Prop,1998,3,53,5.6,,DU,1997,3,30,10,*,DU,1996,7,27,31.6,*,DU,,B,03,04,1
010424,Kaufman Beauty School,701 E High St,Lexington,KY,Kentucky,40502,1776,,2Yr N/D,Prop,1998,0,6,5.5,*,DU,1997,1,9,10.5,*,DU,1996,0,3,25,*,DU,,B,06,04,1
001958,Brescia University,717 Frederica Street,Owensboro,KY,Kentucky,42301,3023,,Master/Dr,Priv,1998,6,110,5.4,,FL,1997,10,145,6.9,,FL,1996,14,139,10.1,,FL,,F,02,04,1
002001,Thomas More College,333 Thomas More Parkway,Crestview Hills,KY,Kentucky,41017,3495,,Master/Dr,Priv,1998,16,297,5.3,,FL,1997,24,249,9.6,,FL,1996,12,270,4.4,,FL,,F,04,04,1
001975,Midway College,512 East Stephens Street,Midway,KY,Kentucky,40347,1120,,Bachelor,Priv,1998,14,276,5,,FL,1997,20,194,10.3,,FL,1996,19,227,8.4,,FL,,F,06,04,1
012915,Hair Design School,7285 Turfway Road,Florence,KY,Kentucky,41042,5113,,1Yr N/D,Prop,1998,0,25,4.9,*,FL,1997,1,11,8.9,*,FL,1996,2,25,9.8,*,FL,,F,04,04,1
001989,University of Kentucky,South Limestone,Lexington,KY,Kentucky,40506,0001,,1st Prof,Pub,1998,149,3310,4.5,,DU,1997,218,3296,6.6,,DU,1996,225,4240,5.3,,DU,,B,06,04,1
004617,Fugazzi College,407 Marquis Avenue,Lexington,KY,Kentucky,40502,2104,,Associate,Prop,1998,9,197,4.5,,DU,1997,35,202,17.3,,DU,1996,38,240,15.8,,DU,,B,06,04,1
001954,Bellarmine College,2001 Newburg Road,Louisville,KY,Kentucky,40205,1877,,Master/Dr,Priv,1998,13,292,4.4,,FL,1997,12,287,4.2,,FL,1996,12,299,4,,FL,,F,03,04,1
001971,Lexington Theological Seminary,631 South Limestone Street,Lexington,KY,Kentucky,40508,3218,,Master/Dr,Priv,1998,0,14,4.3,*,FL,1997,1,17,5.3,*,FL,1996,1,15,5.4,*,FL,,F,06,04,1
001987,Transylvania University,300 North Broadway,Lexington,KY,Kentucky,40508,1797,,Bachelor,Priv,1998,6,156,3.8,,FL,1997,8,120,6.7,,FL,1996,7,126,5.6,,FL,,F,06,04,1
001990,Ashland Community College,1400 College Drive,Ashland,KY,Kentucky,41101,3683,,Associate,Pub,1998,2,52,3.8,,DU,1997,8,52,15.4,,DU,1996,8,82,9.8,,DU,,B,07,04,1
022798,Elizabethtown Beauty School,308 North Miles Street,Elizabethtown,KY,Kentucky,42701,1833,,2Yr N/D,Prop,1998,0,11,3.3,*,DU,1997,1,13,8.8,*,DU,1996,0,6,22.2,*,DU,,B,02,04,1
012968,Roy's of Louisville Beauty Academy,151 Chenoweth Lane,Louisville,KY,Kentucky,40207,2695,,2Yr N/D,Prop,1998,2,61,3.2,,FL,1997,5,62,8.1,,FL,1996,5,47,10.6,,FL,,F,03,04,1
001953,Asbury Theological Seminary,204 North Lexington Avenue,Wilmore,KY,Kentucky,40390,1199,,Master/Dr,Priv,1998,5,165,3,,FL,1997,1,141,0.7,,FL,1996,2,145,1.4,,FL,,F,05,04,1
025762,Mid-Continent College,99 Powell Road East,Mayfield,KY,Kentucky,42066,9007,,Bachelor,Priv,1998,1,20,2.7,*,FL,1997,0,8,0,*,FL,1996,0,9,0,*,FL,,F,01,04,1
001965,Kentucky Christian College,100 Academic Parkway,Grayson,KY,Kentucky,41143,2205,,Master/Dr,Priv,1998,5,189,2.6,,FL,1997,9,138,6.5,,FL,1996,12,139,8.6,,FL,,F,04,04,1
001961,Centre College of Kentucky,600 West Walnut Street,Danville,KY,Kentucky,40422,1394,,Bachelor,Priv,1998,3,152,1.9,,FL,1997,3,158,1.9,,FL,1996,6,159,3.8,,FL,,F,06,04,1
001952,Asbury College,1 Macklem Drive,Wilmore,KY,Kentucky,40390,1198,,Master/Dr,Priv,1998,3,256,1.1,,FL,1997,5,272,1.8,,FL,1996,7,251,2.8,,FL,,F,05,04,1
030070,Frontier School of Midwifery & Family Nursing,"195 School Street, PO Box 528",Hyden,KY,Kentucky,41749,0528,,Grad ShTrm,Priv,1998,1,150,0.6,,FL,1997,4,115,3.5,,FL,1996,3,127,2.4,,FL,,F,05,04,1
001974,Louisville Presbyterian Theological Seminary,1044 Alta Vista Road,Louisville,KY,Kentucky,40205,1798,,Master/Dr,Priv,1998,0,34,0,,FL,1997,4,32,12.5,,FL,1996,1,37,2.7,,FL,,F,03,04,1
005271,Bowling Green Technical College,1845 Loop Drive,Bowling Green,KY,Kentucky,42101,3601,,2Yr N/D,Pub,1998,0,2,0,,FL,1997,0,2,0,*,FL,1996,0,0,0,*,FL,,F,02,04,1
012505,Harrison County Area Technology Center,551 Webster Avenue,Cynthiana,KY,Kentucky,41031,1652,,1Yr N/D,Pub,1998,0,0,0,,FL,1997,0,0,0,*,FL,1996,0,0,0,*,FL,,F,06,04,1
012510,Kentucky Technical - Harrodsburg Area Technology Center,661 Tapp Road,Harrodsburg,KY,Kentucky,40330,0628,,2Yr N/D,Pub,1998,0,0,0,,FL,1997,0,2,0,*,FL,1996,0,0,0,*,FL,,F,06,04,1
012511,Kentucky Technical - Garrard County Area Technology Center,306 West Maple Avenue,Lancaster,KY,Kentucky,40444,1064,,1Yr N/D,Pub,1998,0,0,0,*,FL,1997,0,0,0,*,FL,1996,0,1,0,*,FL,,F,05,04,1
012514,Kentucky Technical - Madison County Area Technology Center,703 North 2nd Street,Richmond,KY,Kentucky,40475,1259,,1Yr N/D,Pub,1998,0,0,0,*,FL,1997,0,0,100,*,FL,1996,0,0,50,*,FL,,F,06,04,1
012519,Monroe County Area Technology Center,309 Emberton Street,Tompkinsville,KY,Kentucky,42167,1499,,2Yr N/D,Pub,1998,0,0,0,*,FL,1997,0,0,0,*,FL,1996,0,0,0,*,FL,,F,01,04,1
012520,Kentucky Technical - Clark County Area Technology Center,650 Boone Avenue,Winchester,KY,Kentucky,40392,0727,,1Yr N/D,Pub,1998,0,0,0,*,FL,1997,0,0,0,*,FL,1996,0,0,0,*,FL,,F,06,04,1
012590,Nelson County Area Technology Center,1060 Bloomfield Road,Bardstown,KY,Kentucky,40004,9793,,1Yr N/D,Pub,1998,0,0,0,*,FL,1997,0,0,0,*,FL,1996,0,0,0,*,FL,,F,02,04,1
012594,Elizabethtown Technical College,505 University Drive,Elizabethtown,KY,Kentucky,42701,3149,,Associate,Pub,1998,0,0,0,*,FL,1997,0,0,11.1,*,FL,1996,0,3,6.3,*,FL,,F,02,04,1
012595,Breckinridge County Area Technology Center,Box 68 Highway 60,Elizabethtown,KY,Kentucky,40144,0068,,1Yr N/D,Pub,1998,0,0,0,*,FL,1997,0,0,0,*,FL,1996,0,0,0,*,FL,,F,02,04,1
012610,Cumberland Valley Technical College,Highway 25E,Pineville,KY,Kentucky,40977,0187,,2Yr N/D,Pub,1998,0,0,0,,FL,1997,1,21,9.8,*,FL,1996,2,17,13.7,*,FL,,F,05,04,1
012657,Christian County Area Technology Center,705 North Elm Street,Hopkinsville,KY,Kentucky,42240,2452,,2Yr N/D,Pub,1998,0,0,0,,FL,1997,0,0,0,*,FL,1996,0,0,0,*,FL,,F,01,04,1
012723,Kentucky Technical - Wayne County Area Vocational Education Center,150 Cardinal Way,Monticello,KY,Kentucky,42633,1088,,1Yr N/D,Pub,1998,0,0,0,,FL,1997,0,0,0,*,FL,1996,0,0,0,*,FL,,F,05,04,1
012724,Russell County Area Technology Center,Highway 127 South,Russell Springs,KY,Kentucky,42642,0599,,2Yr N/D,Pub,1998,0,0,0,*,FL,1997,0,0,0,*,FL,1996,0,0,0,*,FL,,F,01,04,1
012725,Kentucky Technical - Morgan County Area Vocational Education Center,Road 191,West Liberty,KY,Kentucky,41472,0249,,1Yr N/D,Pub,1998,0,0,0,*,FL,1997,0,0,0,*,FL,1996,0,0,0,*,FL,,F,05,04,1
012726,Montgomery County Area Technology Center,682 Woodford Drive,Mount Sterling,KY,Kentucky,40353,9504,,1Yr N/D,Pub,1998,0,0,0,*,FL,1997,0,0,0,*,FL,1996,0,0,100,*,FL,C,,06,04,1
012728,Casey County Area Technology Center,1723 East Kentucky 70,Liberty,KY,Kentucky,42539,0000,,2Yr N/D,Pub,1998,0,0,0,,FL,1997,0,0,0,*,FL,1996,0,0,0,*,FL,,F,05,04,1
012916,Hair Design School,3968 Park Drive,Louisville,KY,Kentucky,40216,4212,,600-899 CH,Prop,1998,0,0,0,*,FL,1997,0,0,0,*,FL,1996,0,0,25,*,FL,C,,03,04,1
021398,Webster County Area Technology Center,325 State Route 1340,Dixon,KY,Kentucky,42409,0188,,2Yr N/D,Pub,1998,0,0,0,*,FL,1997,0,0,0,*,FL,1996,0,0,0,*,FL,,F,01,04,1
021504,Kentucky Technical - Meade County Area Techology Center,110 Greer Street,Brandenburg,KY,Kentucky,40108,1228,,1Yr N/D,Pub,1998,0,0,0,*,FL,1997,0,0,0,*,FL,1996,0,0,0,*,FL,,F,02,04,1
021591,Appalachian Beauty School,29100 US Highway 119,South Williamson,KY,Kentucky,41503,3945,,2Yr N/D,Prop,1998,0,0,0,*,FL,1997,0,0,0,*,FL,1996,0,0,0,*,FL,,F,03,04,1
021771,Hair Design School (The),1049 Bardstown Road,Louisville,KY,Kentucky,40204,1317,,2Yr N/D,Prop,1998,0,0,0,*,FL,1997,0,0,0,*,FL,1996,0,0,20,*,FL,,F,03,04,1
022094,Kentucky Technical - Oldham County Area Technology Center,2408 South Highway 393,Buckner,KY,Kentucky,40010,0127,,2Yr N/D,Pub,1998,0,0,0,*,FL,1997,0,0,0,*,FL,1996,0,0,0,*,FL,,F,04,04,1
022491,Phelps Area Technology Center,11500 Phelps 632 Road,Phelps,KY,Kentucky,41553,8615,,1Yr N/D,Pub,1998,0,0,0,*,FL,1997,0,0,0,*,FL,1996,0,0,0,*,FL,,F,07,04,1
022493,Kentucky Technical - Martin County Area Technology Center,HC 68,Inez,KY,Kentucky,41224,2177,,1Yr N/D,Pub,1998,0,0,0,*,FL,1997,0,0,0,*,FL,1996,0,0,0,*,FL,,F,07,04,1
022629,Tri State Beauty Academy,219 West Main Street,Morehead,KY,Kentucky,40351,1501,,1Yr N/D,Prop,1998,0,0,0,*,FL,1997,0,0,0,*,FL,1996,0,1,20,*,FL,,B,07,04,1
022750,Jenny Lea Academy of Cosmetology,114 North Cumberland Avenue,Harlan,KY,Kentucky,40831,2102,,2Yr N/D,Prop,1998,0,0,0,*,FL,1997,0,0,25,*,FL,1996,0,3,14.3,*,FL,,F,05,04,1
023237,Pat Wilson Beauty College,326 North Main Street,Henderson,KY,Kentucky,42420,2953,,2Yr N/D,Prop,1998,0,0,0,*,FL,1997,0,0,7.7,*,FL,1996,0,3,20.8,*,FL,,F,01,04,1
023517,Donta School of Beauty Culture,515 W Oak Street,Louisville,KY,Kentucky,40203,3093,,2Yr N/D,Prop,1998,0,0,0,*,FL,1997,0,0,0,*,FL,1996,0,0,0,*,FL,C,,03,04,1
025189,Barrett & Company School of Hair Design,973 Kimberly Square,Nicholasville,KY,Kentucky,40356,0000,,1Yr N/D,Prop,1998,0,0,0,*,FL,1997,0,0,0,*,FL,1996,0,3,0,*,FL,,B,06,04,1
025261,Jenny Lea Academy of Cosmetology,353 Hazard Road,Whitesburg,KY,Kentucky,41858,1352,,2Yr N/D,Prop,1998,0,0,0,*,FL,1997,0,0,0,*,FL,1996,0,0,0,*,FL,C,,07,04,1
025356,Clear Creek Baptist Bible College,300 Clear Creek Road,Pineville,KY,Kentucky,40977,9754,,Bachelor,Priv,1998,0,0,0,*,FL,1997,0,1,18.2,*,FL,1996,0,3,15.8,*,FL,,F,05,04,1
025608,Southeast School of Cosmetology,19 Manchester Square,Manchester,KY,Kentucky,40962,0000,,2Yr N/D,Prop,1998,0,0,0,*,FL,1997,0,0,0,*,FL,1996,0,0,33.3,*,FL,C,,05,04,1
030292,Nu Tek Academy of Beauty,"Mount Sterling Plaza, Suite 6",Mount Sterling,KY,Kentucky,40353,9767,,2Yr N/D,Prop,1998,0,0,0,*,FL,1997,0,0,0,*,FL,1996,0,0,0,*,FL,,B,06,04,1
031035,Mr Jim's Beauty College,1240 Carter Road,Owensboro,KY,Kentucky,42301,2646,,2Yr N/D,Prop,1998,0,11,0,*,FL,1997,0,14,0,*,FL,1996,0,8,0,*,FL,,F,02,04,1
031067,Motif Beauty Academy,23 West Lexington Avenue,Winchester,KY,Kentucky,40391,1958,,2Yr N/D,Prop,1998,0,0,0,*,FL,1997,0,0,0,*,FL,1996,0,0,0,*,FL,,B,06,04,1
005472,Louisiana Technical College - Sidney N. Collier Campus,3727 Louisa Street,New Orleans,LA,Louisiana,70126,5511,,Associate,Pub,1998,0,0,100,*,FL,1997,0,0,100,*,FL,1996,1,1,100,*,FL,C,,02,06,1
012823,Pat Goins Ruston Beauty School,213 West Alabama Avenue,Ruston,LA,Louisiana,71270,4301,,1Yr N/D,Prop,1998,0,0,60,*,FL,1997,0,1,46.2,*,FL,1996,3,4,44.7,*,FL,C,,05,06,1
025548,Academy of Creative Hair Design,3805 Pontchartrain Drive,Slidell,LA,Louisiana,70458,4848,,1Yr N/D,Prop,1998,0,0,50,*,FL,1997,1,2,50,*,FL,1996,0,0,16.7,*,FL,,F,01,06,1
004621,Ayers Institute,2924 Knight Street,Shreveport,LA,Louisiana,71105,2413,,1Yr N/D,Prop,1998,8,27,25.6,*,FL,1997,25,132,18.9,,FL,1996,45,145,31,,FL,C,,05,06,1
030112,Domestic Health Care Institute,4826 Jamestown Avenue,Baton Rouge,LA,Louisiana,70808,3224,,1Yr N/D,Prop,1998,8,21,18.8,*,DU,1997,8,58,13.8,,DU,1996,7,43,16.3,,DU,C,,06,06,1
020555,Delta School of Business and Technology,517 Broad Street,Lake Charles,LA,Louisiana,70601,4334,,Associate,Prop,1998,37,198,18.6,,FL,1997,15,180,8.3,,FL,1996,40,218,18.3,,FL,,F,07,06,1
002006,Grambling State University,100 Main Street,Grambling,LA,Louisiana,71245,2215,,Master/Dr,Pub,1998,528,2844,18.5,,FL,1997,362,1776,20.4,,FL,1996,367,2259,16.2,,FL,H,F,05,06,1
022584,Lockworks Academie of Hairdressing,2834 South Sherwood Forest Boulevar,Baton Rouge,LA,Louisiana,70816,2246,,1Yr N/D,Prop,1998,0,1,17.6,*,FL,1997,0,1,13.7,*,FL,1996,3,15,15.9,*,FL,,B,04,06,1
021975,Baton Rouge School of Computers,9255 Interline Avenue,Baton Rouge,LA,Louisiana,70809,1971,,Associate,Prop,1998,22,130,16.9,,DU,1997,15,103,14.6,,FL,1996,19,109,17.4,,FL,,B,06,06,1
025383,Delta College of Arts & Technology,7380 Exchange Place,Baton Rouge,LA,Louisiana,70806,1529,,Associate,Prop,1998,15,93,16.1,,DU,1997,30,133,22.6,,DU,1996,28,79,35.4,,DU,C,,04,06,1
004625,Delgado Community College,615 City Park Avenue,New Orleans,LA,Louisiana,70119,4399,,Associate,Pub,1998,394,2680,14.7,,FL,1997,311,2215,14,,FL,1996,354,2088,17,,FL,,F,01,06,1
030951,Nick Randazzo Vocational Training Institute,1415 Whitney Avenue,Gretna,LA,Louisiana,70053,2436,,1Yr N/D,Prop,1998,29,196,14.7,,DU,1997,56,162,34.6,,DU,1996,45,115,39.1,,FL,,B,01,06,1
021662,ITI Technical College,13944 Airline Highway,Baton Rouge,LA,Louisiana,70817,5927,,Associate,Prop,1998,23,169,13.6,,DU,1997,46,232,19.8,,DU,1996,25,185,13.5,,DU,,B,06,06,1
025183,South Louisiana Beauty College,300 Howard Avenue,Houma,LA,Louisiana,70363,5173,,1Yr N/D,Prop,1998,5,40,12.5,,FL,1997,9,48,18.8,,FL,1996,9,44,20.5,,FL,,F,26,06,1
002021,Northwestern State University,College Avenue,Natchitoches,LA,Louisiana,71497,3241,,Master/Dr,Pub,1998,310,2489,12.4,,FL,1997,204,1861,11,,FL,1996,309,2386,13,,FL,,F,04,06,1
021661,Elaine P. Nunez Community College,3700 LaFontaine Street,Chalmette,LA,Louisiana,70043,1249,,Associate,Pub,1998,34,279,12.1,,DU,1997,29,187,15.5,,DU,1996,25,158,15.8,,DU,,B,03,06,1
026068,Career Training Specialists,1611 Louisville Avenue,Monroe,LA,Louisiana,71201,6046,,1Yr N/D,Prop,1998,24,197,12.1,,FL,1997,24,164,14.6,,FL,1996,17,179,9.5,,FL,,F,05,06,1
002026,Southern University at New Orleans,6400 Press Drive,New Orleans,LA,Louisiana,70126,0002,,Master/Dr,Pub,1998,122,1084,11.2,,DU,1997,126,947,13.3,,DU,1996,129,895,14.4,,DU,H,B,02,06,1
030235,Camelot College,2618 Woodale Boulevard,Baton Rouge,LA,Louisiana,70805,7539,,Associate,Prop,1998,35,318,11,,FL,1997,45,356,12.6,,FL,1996,117,377,31,,FL,,F,04,06,1
002004,Dillard University,2601 Gentilly Boulevard,New Orleans,LA,Louisiana,70122,3097,,Bachelor,Priv,1998,55,521,10.5,,DU,1997,59,525,11.2,,DU,1996,92,502,18.3,,DU,H,B,01,06,1
020554,Bossier Parish Community College,2719 Airline Drive,Bossier City,LA,Louisiana,71111,5899,,Associate,Pub,1998,56,529,10.5,,FL,1997,24,387,6.2,,FL,1996,55,366,15,,FL,,F,05,06,1
002025,Southern University and Agricultural & Mechanical Colg at Baton Rouge,Joseph S Clark Adminstration Bldg,Baton Rouge,LA,Louisiana,70813,9374,,Master/Dr,Pub,1998,293,2805,10.4,,DU,1997,345,2364,14.6,,DU,1996,425,2159,19.7,,DU,H,B,06,06,1
030710,Culinary Arts Institute of Louisiana,427 Lafayette Street,Baton Rouge,LA,Louisiana,70802,5408,,Associate,Prop,1998,4,39,10.2,,FL,1997,5,40,12.5,,FL,1996,9,32,28.1,,FL,,F,04,06,1
023586,Stage One Hair School,209 West College Street,Lake Charles,LA,Louisiana,70605,1625,,1Yr N/D,Prop,1998,3,30,10,,DU,1997,2,26,18.7,*,DU,1996,6,20,20.5,*,FL,,B,07,06,1
002012,Louisiana State University at Eunice,2048 Johnson Highway,Eunice,LA,Louisiana,70535,1129,,Associate,Pub,1998,63,636,9.9,,FL,1997,66,574,11.5,,FL,1996,59,591,10,,FL,,F,04,06,1
030104,Crescent City School of Gaming & Bartending,209 North Broad Street,New Orleans,LA,Louisiana,70119,5507,,1Yr N/D,Prop,1998,14,147,9.5,,FL,1997,6,109,5.5,,FL,1996,8,128,6.3,,FL,,B,01,06,1
026010,American School of Business,702 Professional Drive North,Shreveport,LA,Louisiana,71105,5646,,1Yr N/D,Prop,1998,18,191,9.4,,DU,1997,20,147,13.6,,DU,1996,28,139,20.1,,FL,,B,05,06,1
005203,Education America -- Remington College,303 Rue Louis XIV,Lafayette,LA,Louisiana,70508,5760,,Associate,Prop,1998,49,524,9.3,,FL,1997,54,468,11.5,,FL,1996,56,354,15.8,,FL,,B,07,06,1
002024,Southeastern Louisiana University,Western Avenue,Hammond,LA,Louisiana,70402,0001,,Master/Dr,Pub,1998,288,3133,9.1,,FL,1997,310,2619,11.8,,FL,1996,314,2649,11.9,,FL,,F,01,06,1
020673,Touro Infirmary Dietetic Internship Program,1401 Foucher Street,New Orleans,LA,Louisiana,70115,3593,,1st Prof,Priv,1998,1,5,9,*,FL,1997,0,3,0,*,FL,1996,0,3,0,*,FL,C,,02,06,1
026009,Neill Institute,502 North Columbia Street,Covington,LA,Louisiana,70433,2922,,1Yr N/D,Prop,1998,3,34,8.8,,FL,1997,4,23,15.9,*,FL,1996,4,25,18.3,*,FL,,F,01,06,1
021178,Lockworks Academie of Hairdressing,2922 Johnston Street,Lafayette,LA,Louisiana,70503,3246,,1Yr N/D,Prop,1998,5,58,8.6,,FL,1997,4,30,13.3,,FL,1996,8,48,16.7,,FL,,B,04,06,1
022656,John Jay Kenner Academy,2844 Tennessee Avenue,Kenner,LA,Louisiana,70062,4702,,1Yr N/D,Prop,1998,0,3,8.6,*,FL,1997,1,9,14.8,*,FL,1996,1,11,21.2,*,FL,C,,01,06,1
