OPE_ID,NAME,ADDR,CITY,ST_CD,ST_DESC,ZIP,ZIP_EXT,PGM_LEN,SCH_TYPE,YR_1,NBD_1,NBR_1,DRATE_1,AVG_1,PRATE_1,YR_2,NBD_2,NBR_2,DRATE_2,AVG_2,PRATE_2,YR_3,NBD_3,NBR_3,DRATE_3,AVG_3,PRATE_3,ETH_CERT,PROGRAM,CON_DIST,REGION,AVGOR_GE30,FFEL_CR,FDSLP_CR
022378,Specs Howard School of Broadcast Arts,19900 West Nine Mile Road,Southfield,MI,Michigan,48075,3953,1Yr N/D,Prop,1996,31,279,11.1,,FL,1995,60,368,16.3,,FL,1994,81,390,20.8,,FL,,F,11,05,1,C,N
002261,Charles Stewart Mott Community College,1401 East Court Street,Flint,MI,Michigan,48503,2089,Associate,Pub,1996,48,436,11,,FL,1995,38,365,10.4,,FL,1994,26,261,10,,FL,,F,09,05,1,C,N
002251,Delta College,A-200,University Center,MI,Michigan,48710,0000,Associate,Pub,1996,62,585,10.6,,FL,1995,97,724,13.4,,FL,1994,96,575,16.7,,FL,,F,05,05,1,C,N
006949,Kalamazoo Valley Community College,6767 West O Ave,Kalamazoo,MI,Michigan,49003,4070,Associate,Pub,1996,37,359,10.3,,FL,1995,50,370,13.5,,FL,1994,59,351,16.8,,FL,,F,06,05,1,C,N
002274,Jackson Community College,2111 Emmons Road,Jackson,MI,Michigan,49201,8399,Associate,Pub,1996,18,177,10.2,,FL,1995,17,154,11,,FL,1994,14,124,11.3,,FL,,F,07,05,1,C,N
007618,Kendall College of Art & Design,111 North Division Avenue,Grand Rapids,MI,Michigan,49503,3194,Bachelor,Priv,1996,17,166,10.2,,FL,1995,17,182,9.3,,FL,1994,19,186,10.2,,FL,,F,05,05,1,C,N
002260,Ferris State University,901 South State Street,Big Rapids,MI,Michigan,49307,2251,Master/Dr,Pub,1996,310,3145,9.9,,DU,1995,334,2656,12.6,,FL,1994,241,2384,10.1,,FL,,B,04,05,1,C,C
021004,Grand Rapids Educational Center,"1750 Woodworth Street, Northeast",Grand Rapids,MI,Michigan,49505,2301,1Yr N/D,Prop,1996,15,152,9.9,,FL,1995,16,235,6.8,,FL,1994,29,285,10.2,,FL,,F,03,05,1,C,N
002270,Henry Ford Community College,5101 Evergreen Road,Dearborn,MI,Michigan,48128,1495,Associate,Pub,1996,49,499,9.8,,DU,1995,65,571,11.4,,FL,1994,53,434,12.2,,FL,,B,16,05,1,C,C
002303,Oakland Community College,2480 Opdyke Road,Bloomfield Hills,MI,Michigan,48304,2266,Associate,Pub,1996,43,441,9.8,,FL,1995,40,344,11.6,,FL,1994,28,315,8.9,,FL,,F,18,05,1,C,N
002310,Saint Clair County Community College,323 Erie Street,Port Huron,MI,Michigan,48061,5015,Associate,Pub,1996,30,312,9.6,,FL,1995,26,274,9.5,,FL,1994,16,216,7.4,,FL,,B,12,05,1,C,C
002278,Lansing Community College,419 North Capitol,Lansing,MI,Michigan,48901,7210,Associate,Pub,1996,73,776,9.4,,DU,1995,72,632,11.4,,FL,1994,69,645,10.7,,FL,,B,03,05,1,C,C
004072,Northwood University,3225 Cook Road,Midland,MI,Michigan,48640,2398,Master/Dr,Priv,1996,77,827,9.3,,FL,1995,88,808,10.9,,FL,1994,88,730,12.1,,FL,,F,04,05,1,C,N
002276,Kellogg Community College,450 North Avenue,Battle Creek,MI,Michigan,49017,3397,Associate,Pub,1996,13,142,9.2,,DU,1995,14,91,15.4,,FL,1994,12,82,14.6,,FL,,B,07,05,1,C,C
010827,David Pressley Professional School of Cosmetology,1127 South Washington,Royal Oak,MI,Michigan,48067,3219,1Yr N/D,Prop,1996,4,45,8.9,,FL,1995,3,44,6.8,,FL,1994,6,47,12.8,,FL,,B,12,05,1,C,C
002246,Cleary College,2170 Washtenaw Avenue,Ypsilanti,MI,Michigan,48197,1788,Bachelor,Priv,1996,17,198,8.6,,FL,1995,15,179,8.4,,FL,1994,16,163,9.8,,FL,,F,08,05,1,C,N
002323,University of Detroit - Mercy,4001 West McNichols Road,Detroit,MI,Michigan,48219,0900,1st Prof,Priv,1996,127,1481,8.6,,FL,1995,186,1549,12,,FL,1994,179,1488,12,,FL,,F,14,05,1,C,N
002301,Northern Michigan University,1401 Presque Isle Avenue,Marquette,MI,Michigan,49855,5316,Master/Dr,Pub,1996,125,1467,8.5,,DU,1995,102,1312,7.8,,FL,1994,93,935,9.9,,FL,,B,11,05,1,C,C
002302,Northwestern Michigan College,1701 East Front Street,Traverse City,MI,Michigan,49686,3061,Associate,Pub,1996,36,426,8.5,,FL,1995,28,359,7.8,,FL,1994,30,364,8.2,,FL,,F,09,05,1,C,N
002238,Andrews University,Old U.S. Highway 31,Berrien Springs,MI,Michigan,49104,1600,Master/Dr,Priv,1996,52,628,8.3,,DU,1995,40,611,6.5,,FL,1994,45,593,7.6,,FL,,B,06,05,1,C,C
002321,Saint Mary's College,3535 Indian Trail,Orchard Lake,MI,Michigan,48324,1623,Bachelor,Priv,1996,5,61,8.2,,FL,1995,9,41,22,,FL,1994,6,52,11.5,,FL,,F,18,05,1,C,N
002315,Schoolcraft College,18600 Haggerty Road,Livonia,MI,Michigan,48152,2696,Associate,Pub,1996,9,111,8.1,,FL,1995,9,118,7.6,,FL,1994,15,93,16.1,,FL,,F,11,05,1,C,W
002311,Reformed Bible College,3333 E Beltline Northeast,Grand Rapids,MI,Michigan,49525,9749,Bachelor,Priv,1996,2,29,7.7,*,FL,1995,3,32,9.4,,FL,1994,2,30,6.7,,FL,,F,05,05,1,C,N
030752,Twin City Beauty College,2600 Lincoln Avenue,St Joseph,MI,Michigan,49085,3305,1Yr N/D,Prop,1996,0,7,7.7,*,FL,1995,1,6,16.7,*,FL,1994,0,0,0,,FL,,F,06,05,1,C,N
002269,Great Lakes Christian College,6211 West Willow Highway,Lansing,MI,Michigan,48917,1299,Bachelor,Priv,1996,4,53,7.5,,FL,1995,11,60,18.3,,FL,1994,2,35,5.7,,FL,,F,07,05,1,C,N
006771,Center For Creative Studies,201 East Kirby,Detroit,MI,Michigan,48202,4034,Bachelor,Priv,1996,14,193,7.3,,FL,1995,28,204,13.7,,FL,1994,24,160,15,,FL,,F,15,05,1,C,N
007617,Carnegie Institute,550 Stephenson Highway,Troy,MI,Michigan,48083,1159,1Yr N/D,Prop,1996,8,112,7.1,,FL,1995,11,151,7.3,,FL,1994,6,102,5.9,,FL,,F,12,05,1,C,N
002316,Siena Heights College,1247 East Siena Heights Drive,Adrian,MI,Michigan,49221,1796,Master/Dr,Priv,1996,24,360,6.7,,FL,1995,27,324,8.3,,FL,1994,28,297,9.4,,FL,,F,02,05,1,C,N
002247,Concordia College,4090 Geddes Road,Ann Arbor,MI,Michigan,48105,2797,Bachelor,Priv,1996,14,211,6.6,,FL,1995,17,250,6.8,,FL,1994,13,201,6.5,,FL,,F,13,05,1,C,N
002259,Eastern Michigan University,202 Welch Hall,Ypsilanti,MI,Michigan,48197,2214,Master/Dr,Pub,1996,201,3023,6.6,,FL,1995,273,3133,8.7,,FL,1994,254,2450,10.4,,FL,,F,08,05,1,C,N
002329,Wayne State University,656 West Kirby Avneue,Detriot,MI,Michigan,48202,3622,Master/Dr,Pub,1996,200,3099,6.5,,FL,1995,180,2781,6.5,,FL,1994,227,3002,7.6,,FL,,B,15,05,1,C,C
002326,University of Michigan - Dearborn,4901 Evergreen Road,Dearborn,MI,Michigan,48128,1491,1st Prof,Pub,1996,39,622,6.3,,DU,1995,37,531,7,,DU,1994,39,420,9.3,,FL,,B,16,05,1,C,C
002265,Grace Bible College,1011 Aldon Street Southwest,Grand Rapids,MI,Michigan,49509,0910,Bachelor,Priv,1996,3,49,6.1,,FL,1995,1,33,3,,FL,1994,2,18,4.3,*,FL,,F,05,05,1,C,N
002293,Lake Superior State University,650 West Easterday Avenue,Sault Ste Marie,MI,Michigan,49783,1699,Master/Dr,Pub,1996,36,604,6,,DU,1995,30,488,6.1,,FL,1994,19,364,5.2,,FL,,B,11,05,1,C,C
002327,University of Michigan - Flint,1321 East Court Street,Flint,MI,Michigan,48502,2186,Master/Dr,Pub,1996,47,786,6,,DU,1995,71,768,9.2,,DU,1994,32,543,5.9,,FL,,B,09,05,1,C,C
002234,Adrian College,110 South Madison Street,Adrian,MI,Michigan,49221,2575,Bachelor,Priv,1996,18,305,5.9,,FL,1995,22,314,7,,FL,1994,17,218,7.8,,FL,,F,02,05,1,C,N
002243,Central Michigan University,106 Warriner Hall,Mt Pleasant,MI,Michigan,48859,0001,Master/Dr,Pub,1996,176,3088,5.7,,DU,1995,180,3159,5.7,,FL,1994,128,2655,4.8,,FL,,B,02,05,1,C,C
021989,Center For Humanistic Studies,40 East Ferry Avenue,Detroit,MI,Michigan,48202,3802,Master/Dr,Priv,1996,2,35,5.7,,FL,1995,1,29,2.1,*,FL,1994,1,34,2.9,,FL,,F,15,05,1,C,N
002290,Michigan State University,140 John Hannah Administration,East Lansing,MI,Michigan,48824,1046,Master/Dr,Pub,1996,399,7380,5.4,,DU,1995,283,5704,5,,FL,1994,273,5610,4.9,,FL,,B,06,05,1,C,C
002330,Western Michigan University,West Michigan Avenue,Kalamazoo,MI,Michigan,49008,5633,Master/Dr,Pub,1996,208,3991,5.2,,DU,1995,184,3681,5,,DU,1994,170,2919,5.8,,FL,,B,06,05,1,C,C
002279,Lawrence Technological University,21000 West Ten Mile Road,Southfield,MI,Michigan,48075,1058,Master/Dr,Priv,1996,28,546,5.1,,DU,1995,29,503,5.8,,FL,1994,25,496,5,,FL,,B,11,05,1,C,C
002314,Saginaw Valley State College,7400 Bay Road,University Center,MI,Michigan,48710,0001,Master/Dr,Pub,1996,38,739,5.1,,FL,1995,82,978,8.4,,FL,1994,86,838,10.3,,FL,,B,05,05,1,C,C
002282,Madonna University,36600 Schoolcraft Road,Livonia,MI,Michigan,48150,1173,Master/Dr,Priv,1996,19,388,4.9,,DU,1995,18,294,6.1,,FL,1994,14,228,6.1,,FL,,B,11,05,1,C,C
002318,Spring Arbor College,106 East Main Street,Spring Arbor,MI,Michigan,49283,9984,Master/Dr,Priv,1996,34,689,4.9,,FL,1995,34,599,5.7,,FL,1994,24,458,5.2,,FL,,F,02,05,1,C,N
002239,Aquinas College,1607 Robinson Road Southeast,Grand Rapids,MI,Michigan,49506,1799,Master/Dr,Priv,1996,26,578,4.5,,FL,1995,27,507,5.3,,FL,1994,28,488,5.7,,FL,,F,05,05,1,C,N
002307,Oakland University,Walton and Squirrel Roads,Rochester,MI,Michigan,48309,4401,Master/Dr,Pub,1996,42,984,4.3,,DU,1995,46,765,6,,FL,1994,48,651,7.4,,FL,,B,18,05,1,C,C
002273,Hope College,De Witt Center 141 East 12th Street,Holland,MI,Michigan,49422,9000,Bachelor,Priv,1996,21,508,4.1,,DU,1995,13,489,2.7,,DU,1994,13,469,2.8,,FL,,B,04,05,1,C,C
002268,Grand Valley State University,One Campus Drive,Allendale,MI,Michigan,49401,9403,Master/Dr,Pub,1996,93,2350,4,,DU,1995,104,2009,5.2,,FL,1994,51,1427,3.6,,FL,,B,09,05,1,C,C
002241,Calvin College,3201 Burton Street Southeast,Grand Rapids,MI,Michigan,49546,4388,Master/Dr,Priv,1996,29,752,3.9,,DU,1995,13,746,1.7,,FL,1994,9,704,1.3,,FL,,B,05,05,1,C,C
002254,Detroit College of Law,364 Law College Building,East Lansing,MI,Michigan,48824,1300,1st Prof,Priv,1996,8,204,3.9,,FL,1995,9,251,3.6,,FL,1994,12,336,3.6,,FL,,B,15,05,1,C,C
002325,University of Michigan - Ann Arbor,503 Thompson Street,Ann Arbor,MI,Michigan,48109,1340,Master/Dr,Pub,1996,199,5194,3.8,,DU,1995,200,4962,4,,DU,1994,163,4297,3.8,,FL,,B,,05,1,C,C
011513,Excel Academies of Cosmetology,2855 29th Street SE,Kentwood,MI,Michigan,49512,1797,1Yr N/D,Prop,1996,1,13,3.4,*,FL,1995,1,29,6.7,*,FL,1994,0,17,6.7,*,FL,,F,05,05,1,C,N
012627,Thomas M Cooley Law School,217 S. Capitol Avenue,Lansing,MI,Michigan,48933,1586,1st Prof,Priv,1996,24,721,3.3,,FL,1995,18,569,3.2,,FL,1994,30,732,4.1,,FL,,F,03,05,1,C,N
002235,Albion College,611 East Porter Street,Albion,MI,Michigan,49224,1831,Bachelor,Priv,1996,10,318,3.1,,FL,1995,11,240,4.6,,FL,1994,7,252,2.8,,FL,,F,02,05,1,C,N
002331,Western Theological Seminary,101 East 13th Street,Holland,MI,Michigan,49423,3622,Master/Dr,Priv,1996,0,10,3.1,*,FL,1995,1,10,2.9,*,FL,1994,0,12,2.9,*,FL,,F,04,05,1,C,N
002292,Michigan Technological University,1400 Townsend Drive,Houghton,MI,Michigan,49931,1295,Master/Dr,Pub,1996,27,945,2.9,,FL,1995,24,824,2.9,,FL,1994,17,731,2.3,,FL,,B,11,05,1,C,C
002262,Kettering University,1700 West Third Avenue,Flint,MI,Michigan,48504,4898,Master/Dr,Priv,1996,12,472,2.5,,FL,1995,12,467,2.6,,FL,1994,11,334,3.3,,FL,,F,05,05,1,C,N
002236,Alma College,614 West Superior Street,Alma,MI,Michigan,48801,1599,Bachelor,Priv,1996,6,282,2.1,,DU,1995,8,233,3.4,,FL,1994,5,223,2.2,,FL,,B,10,05,1,C,C
002242,Calvin Theological Seminary,"3233 Burton Street, SE",Grand Rapids,MI,Michigan,49546,4387,Master/Dr,Priv,1996,0,15,2.1,*,FL,1995,0,15,2.6,*,FL,1994,1,17,2.8,*,FL,,F,05,05,1,C,N
004071,Walsh College of Accountancy & Business Administration,3838 Livernois Road,Troy,MI,Michigan,48007,7006,Master/Dr,Priv,1996,5,261,1.9,,FL,1995,12,270,4.4,,FL,1994,9,228,3.9,,FL,,F,12,05,1,C,N
002266,Cornerstone College,1001 East Beltline Northeast,Grand Rapids,MI,Michigan,49505,5897,Master/Dr,Priv,1996,5,302,1.7,,FL,1995,6,243,2.5,,FL,1994,8,217,3.7,,FL,,F,03,05,1,C,N
002275,Kalamazoo College,1200 Academy Street,Kalamazoo,MI,Michigan,49007,3295,Bachelor,Priv,1996,3,240,1.3,,DU,1995,2,212,0.9,,FL,1994,1,235,0.4,,FL,,B,03,05,1,C,C
005847,Hurley Medical Center,One Hurley Plaza,Flint,MI,Michigan,48503,5993,1Yr N/D,Priv,1996,1,96,1,,FL,1995,0,37,0,,FL,1994,0,0,0,*,FL,,F,07,05,1,C,N
002248,Cranbrook Academy of Art,1221 North Woodward Avenue,Bloomfield Hills,MI,Michigan,48003,0801,Master/Dr,Priv,1996,0,56,0,,FL,1995,0,45,0,,FL,1994,0,58,0,,FL,,F,09,05,1,C,N
002277,Lake Michigan College,2755 East Napier Avenue,Benton Harbor,MI,Michigan,49022,1899,Associate,Pub,1996,0,1,0,*,FL,1995,0,1,0,*,FL,1994,0,2,0,*,FL,,F,04,05,1,C,N
002294,Monroe County Community College,1555 South Raisinville Road,Monroe,MI,Michigan,48161,0000,Associate,Pub,1996,0,38,0,,FL,1995,1,42,2.4,,FL,1994,2,45,4.4,,FL,,F,16,05,1,C,N
002313,Sacred Heart Major Seminary,2701 Chicago Boulevard,Detroit,MI,Michigan,48206,1799,Master/Dr,Priv,1996,0,3,0,*,FL,1995,0,4,0,*,FL,1994,0,3,0,*,FL,,F,15,05,1,C,N
008906,Macomb Community College - South Campus,14500 East Twelve Mile Road,Warren,MI,Michigan,48093,3896,Associate,Pub,1996,0,13,0,,FL,1995,2,29,6.9,,FL,1994,5,75,6.7,,FL,,B,12,05,1,C,C
008946,Port Huron Cosmetology College,5620 Dixie Highway,Waterford,MI,Michigan,48329,1618,1Yr N/D,Prop,1996,0,1,0,*,DL,1995,0,0,0,*,FL,1994,0,0,40,*,FL,,B,12,05,1,C,C
009732,Virginia Farrell Beauty School,23620 Harper Avenue,Saint Clair Shores,MI,Michigan,48080,1448,1Yr N/D,Prop,1996,0,0,0,*,FL,1995,0,1,40,*,FL,1994,0,0,36.4,*,FL,C,,10,05,1,T,N
009734,Virginia Farrell Beauty School,22925 Woodward Avenue,Ferndale,MI,Michigan,48220,1739,1Yr N/D,Prop,1996,0,0,0,*,FL,1995,0,1,57.9,*,FL,1994,0,0,53,*,FL,C,,12,05,1,T,N
009736,Virginia Farrell Beauty School,24502 West Seven Mile Road,Detroit,MI,Michigan,48219,1611,1Yr N/D,Prop,1996,0,0,0,*,FL,1995,0,0,67.6,*,FL,1994,0,2,55.4,*,FL,C,,14,05,1,T,N
010470,Kalamazoo Beauty Academy,605 South Burdick Street,Kalamazoo,MI,Michigan,49007,5220,1Yr N/D,Prop,1996,0,0,0,*,FL,1995,0,1,0,*,FL,1994,0,2,10,*,FL,,F,06,05,1,C,N
010712,State College of Beauty,4567 Washtenaw Avenue,Ann Arbor,MI,Michigan,48104,1011,1Yr N/D,Prop,1996,0,0,0,*,FL,1995,0,0,50,*,FL,1994,0,0,46.2,*,FL,C,,13,05,1,T,N
011646,Virginia Farrell Beauty School,34580  West Ford Road,Westland,MI,Michigan,48185,3091,1Yr N/D,Prop,1996,0,1,0,*,FL,1995,0,0,42.9,*,FL,1994,0,1,30,*,FL,C,,13,05,1,T,N
012399,Lewis College of Business,17370 Meyers Road,Detroit,MI,Michigan,48235,1498,Associate,Priv,1996,0,1,0,*,FL,1995,0,1,0,*,FL,1994,0,0,14.3,*,FL,H,B,14,05,1,C,C
021586,Mr Bela's School of Cosmetology,29475 John R Street,Madison Heights,MI,Michigan,48071,2565,1Yr N/D,Prop,1996,0,0,0,*,FL,1995,0,0,0,*,FL,1994,0,0,0,*,FL,,F,14,05,1,C,N
023245,Michigan College of Beauty,15233 South Dixie Highway,Monroe,MI,Michigan,48161,3709,1Yr N/D,Prop,1996,0,0,0,*,FL,1995,0,0,14.3,*,FL,1994,0,2,14.3,*,FL,,B,16,05,1,C,C
026064,Wayne Starr School of Cosmetology,9220 Lapeer Road,Davison,MI,Michigan,48423,1757,1Yr N/D,Prop,1996,0,8,0,*,DL,1995,0,0,33.3,*,FL,1994,0,0,20,*,FL,,B,05,05,1,C,C
030232,TTC - The Training Center,5003-05 Schaefer Road,Dearborn,MI,Michigan,48126,3252,1Yr N/D,Prop,1996,17,31,54.8,,FL,1995,5,19,26.3,,FL,1994,N/A,N/A,,,N/A,,B,15,05,0,C,C
023638,Yeshiva Gedolah of Greater Detroit,24600 Greenfield Road,Oak Park,MI,Michigan,48237,1544,Master/Dr,Priv,1996,0,0,0,*,FL,1995,N/A,N/A,,,N/A,1994,N/A,N/A,,,N/A,,F,12,05,0,C,N
025127,JTPA School of Practical Nursing,735 Griswold Street,Detroit,MI,Michigan,48226,3275,1Yr N/D,Pub,1996,0,0,0,*,FL,1995,N/A,N/A,,,N/A,1994,N/A,N/A,,,N/A,C,,15,05,0,N,N
026184,Michigan Career and Technical Institute,11611 West Pine Lake Road,Plainwell,MI,Michigan,49080,9254,2Yr N/D,Pub,1996,0,0,0,*,FL,1995,N/A,N/A,,,N/A,1994,N/A,N/A,,,N/A,,F,02,05,0,C,N
030109,Detroit Health Department Nutrition Division,1151 Taylor,Detroit,MI,Michigan,48202,1732,1Yr N/D,Pub,1996,0,0,0,*,FL,1995,N/A,N/A,,,N/A,1994,N/A,N/A,,,N/A,,F,15,05,0,C,N
030251,Mr David's School of Cosmetology,3600 South Dort Highway,Flint,MI,Michigan,48507,2054,1Yr N/D,Prop,1996,0,0,0,*,FL,1995,N/A,N/A,,,N/A,1994,N/A,N/A,,,N/A,,F,09,05,0,C,N
030666,Bay Mills Community College,Route 1,Brimley,MI,Michigan,49715,9750,Associate,Pub,1996,0,0,0,*,FL,1995,N/A,N/A,,,N/A,1994,N/A,N/A,,,N/A,T,F,11,05,0,C,N
030900,Sharp's Academy of Hairstyling,115 Main Street,Flushing,MI,Michigan,48433,2023,1Yr N/D,Prop,1996,0,0,0,*,FL,1995,N/A,N/A,,,N/A,1994,N/A,N/A,,,N/A,C,,04,05,0,N,N
031097,Houghton Lake Institute of Cosmetology,5921 West Houghton Lake Drive,Houghton Lake,MI,Michigan,48629,0669,1Yr N/D,Prop,1996,0,3,0,*,FL,1995,N/A,N/A,,,N/A,1994,N/A,N/A,,,N/A,,F,04,05,0,C,N
031206,Michigan School of Canine Cosmetology,3022 South Cedar Street,Lansing,MI,Michigan,48910,3035,600-899 CH,Prop,1996,0,0,0,*,FL,1995,N/A,N/A,,,N/A,1994,N/A,N/A,,,N/A,,F,10,05,0,C,N
031240,Northwestern Technological Institute,24567 Northwestern Highway,Southfield,MI,Michigan,48075,2412,600-899 CH,Prop,1996,0,0,0,*,FL,1995,N/A,N/A,,,N/A,1994,N/A,N/A,,,N/A,C,,17,05,0,T,N
031255,Travel Education Institute,24901 Northwestern Highway,Southfield,MI,Michigan,48075,2200,300-599 CH,Prop,1996,0,0,0,*,FL,1995,N/A,N/A,,,N/A,1994,N/A,N/A,,,N/A,,B,17,05,0,C,C
031265,Detroit Barber College,13901 Michigan Avenue,Dearborn,MI,Michigan,48126,3521,2Yr N/D,Prop,1996,0,0,0,*,FL,1995,N/A,N/A,,,N/A,1994,N/A,N/A,,,N/A,,F,16,05,0,C,N
031353,Michigan Theological Seminary,41550 East Ann Arbor Trail,Plymouth,MI,Michigan,48170,4399,Master/Dr,Priv,1996,0,0,0,,FL,1995,N/A,N/A,,,N/A,1994,N/A,N/A,,,N/A,,F,,05,0,C,N
032493,Metro Technical Institute,21700 Greenfield Road,Oak Park,MI,Michigan,48237,2532,1Yr N/D,Prop,1996,0,0,0,,FL,1995,N/A,N/A,,,N/A,1994,N/A,N/A,,,N/A,,F,,05,0,C,N
032843,Michigan Jewish Institute,25401 Coolidge Hwy,Oak Park,MI,Michigan,48237,1304,Bachelor,Priv,1996,0,0,0,,FL,1995,N/A,N/A,,,N/A,1994,N/A,N/A,,,N/A,,F,,05,0,C,N
021598,Cosmetology Careers-Hibbing,110 East Howard Street,Hibbing,MN,Minnesota,55746,1734,1Yr N/D,Prop,1996,1,5,25,*,DU,1995,0,2,22.7,*,FL,1994,3,9,23.3,*,FL,,B,08,05,1,C,C
004642,Globe College,7166 North 10th Street,Oakdale,MN,Minnesota,55128,5408,Associate,Prop,1996,47,215,21.9,,DU,1995,53,243,21.8,,FL,1994,22,145,15.2,,FL,,B,04,05,1,C,C
007352,McConnell School (The),1201 Marquette Avenue,Minneapolis,MN,Minnesota,55403,2456,1Yr N/D,Prop,1996,18,84,21.4,,DU,1995,13,115,11.3,,FL,1994,4,100,4,,FL,,B,05,05,1,C,C
005535,Pine Technical College,1000 Fourth Street,Pine City,MN,Minnesota,55063,2198,Associate,Pub,1996,30,144,20.8,,FL,1995,29,123,23.6,,FL,1994,24,123,19.5,,FL,,F,08,05,1,C,N
009722,Scot Lewis Beauty School,4124 Lancaster Lane North,Plymouth,MN,Minnesota,55441,1707,1Yr N/D,Prop,1996,6,24,20.8,*,FL,1995,8,25,16.4,*,FL,1994,1,23,4.5,*,FL,,B,03,05,1,C,C
002362,Minneapolis Community and Technical College,1501 Hennepin Avenue South,Minneapolis,MN,Minnesota,55403,1779,Associate,Pub,1996,257,1281,20.1,,FL,1995,261,1226,21.3,,FL,1994,234,1093,21.4,,FL,,F,05,05,1,C,N
030012,Musicians Technical Training Center,304 Washington Avenue North,Minneapolis,MN,Minnesota,55401,1315,2Yr N/D,Prop,1996,36,195,18.5,,FL,1995,66,229,28.8,,FL,1994,70,232,30.2,,FL,,F,05,05,1,C,N
007351,Brown Institute,1440 Northland Drive,Mendota Heights,MN,Minnesota,55120,1004,Associate,Prop,1996,150,862,17.4,,FL,1995,151,832,18.1,,FL,1994,163,833,19.6,,FL,,B,05,05,1,C,C
020503,Academy Education Center,3050 Metro Drive,Bloomington,MN,Minnesota,55425,1554,Associate,Prop,1996,21,127,16.5,,FL,1995,11,105,10.5,,FL,1994,14,97,14.4,,FL,,B,03,05,1,C,C
006775,Rainy River Community College,1501 Highway. 71,International Falls,MN,Minnesota,56649,2187,Associate,Pub,1996,2,9,16.1,*,FL,1995,4,22,13.3,*,FL,1994,3,25,9.6,*,FL,,F,08,05,1,C,N
026036,Bemidji Beauty Academy,312 America Avenue,Bemidji,MN,Minnesota,56601,3121,1Yr N/D,Prop,1996,1,4,16.1,*,FL,1995,1,12,16.3,*,FL,1994,3,15,16,*,FL,,F,07,05,1,C,N
005533,Saint Paul Technical College,235 Marshall Avenue,St Paul,MN,Minnesota,55102,1800,Associate,Pub,1996,56,371,15.1,,FL,1995,76,402,18.9,,FL,1994,109,474,23,,FL,,F,04,05,1,C,N
010491,Hennepin Technical College,9000 Brooklyn Boulevard,Brooklyn Park,MN,Minnesota,55445,2399,Associate,Pub,1996,86,579,14.9,,FL,1995,101,604,16.7,,FL,1994,84,583,14.4,,FL,,F,06,05,1,C,N
009600,Cosmetology Careers Unlimited,121 West Superior Street,Duluth,MN,Minnesota,55802,2031,1Yr N/D,Prop,1996,0,11,14.7,*,DU,1995,2,12,17.1,*,FL,1994,3,11,17.1,*,FL,,B,08,05,1,C,C
004646,Minnesota School of Business - Richfield,1401 W. 76th Street,Richfield,MN,Minnesota,55423,3841,Associate,Prop,1996,79,571,13.8,,FL,1995,54,401,13.5,,FL,1994,35,337,10.4,,FL,,F,03,05,1,C,N
002339,Central Lakes College,501 West College Drive,Brainerd,MN,Minnesota,56401,3900,Associate,Pub,1996,118,873,13.5,,FL,1995,176,1085,16.2,,FL,1994,135,794,17,,FL,,F,08,05,1,C,N
010490,Regency Beauty Academy,40 Highway 10,Blaine,MN,Minnesota,55434,1015,1Yr N/D,Prop,1996,12,89,13.5,,DU,1995,23,78,29.5,,FL,1994,16,81,19.8,,FL,,B,06,05,1,C,C
011017,Minneapolis Drafting School,5700 W Broadway,Minneapolis,MN,Minnesota,55428,3597,Associate,Prop,1996,20,148,13.5,,DU,1995,19,132,14.4,,FL,1994,22,158,13.9,,FL,,B,03,05,1,C,C
002370,North Hennepin Community College,7411 85th Avenue North,Brooklyn Park,MN,Minnesota,55445,2299,Associate,Pub,1996,70,522,13.4,,FL,1995,83,452,18.4,,FL,1994,41,346,11.8,,FL,,F,06,05,1,C,N
007353,NEI College of Technology,825 - 41st Avenue NE,Columbia Heights,MN,Minnesota,55421,2974,Associate,Priv,1996,17,130,13.1,,FL,1995,13,98,13.3,,FL,1994,19,129,14.7,,FL,,F,04,05,1,C,T
011686,Rasmussen College - Minnetonka,12450 Wayzata Blvd,Minnetonka,MN,Minnesota,55305,1928,Associate,Prop,1996,29,231,12.6,,DU,1995,15,176,8.5,,FL,1994,15,177,8.5,,FL,,B,05,05,1,C,C
002335,Riverland Community College,1900 8th Avenue Northwest,Austin,MN,Minnesota,55912,1473,Associate,Pub,1996,183,1468,12.5,,FL,1995,232,1666,13.9,,FL,1994,239,1672,14.3,,FL,,F,01,05,1,C,N
009892,Duluth Business University,412 West Superior Street,Duluth,MN,Minnesota,55802,1582,Associate,Prop,1996,22,176,12.5,,DU,1995,25,198,12.6,,FL,1994,15,173,8.7,,FL,,B,08,05,1,C,C
002356,Itasca Community College,1851 East Highway 169,Grand Rapids,MN,Minnesota,55744,3397,Associate,Pub,1996,12,98,12.2,,FL,1995,34,165,20.6,,FL,1994,31,196,15.8,,FL,,F,08,05,1,C,N
009740,Inver Hills Community College,2500 80th Street,Inver Grove Heights,MN,Minnesota,55076,3224,Associate,Pub,1996,72,593,12.1,,FL,1995,111,591,18.8,,FL,1994,86,575,15,,FL,,F,03,05,1,C,N
010402,Dakota County Technical College,1300 145th Street East,Rosemount,MN,Minnesota,55068,2999,Associate,Pub,1996,56,464,12.1,,FL,1995,77,394,19.5,,FL,1994,68,364,18.7,,FL,,F,03,05,1,C,N
