opeid	year	name	imputed_recipients	imputed_pell_ind	drate	imputed_nbr	imputed_nbd	imputed_nbr_ind	imputed_nbd_ind
923600	2000	New Hampshire Community Technical College-Nashua	171	1	3.1				
923600	2001	New Hampshire Community Technical College-Nashua	147	1	1.7				
923600	2002	New Hampshire Community Technical College-Nashua	168	1	3.3				
923600	2003	Nashua Community College	191	1	2.5				
923600	2004	Nashua Community College	231	1					
923600	2005	Nashua Community College	263	1					
923600	2006	Nashua Community College	273	1					
928200	1997	Butte Voc-Tech Center	250	1	4.2	81	5	1	1
928200	1998	Butte Voc-Tech Center	252	1	8	80	10	1	1
928200	1999	Butte Voc-Tech Center	266	1	7.3	108	13	1	1
928200	2000	Butte Voc-Tech Center	264	1	8.4	126	17	1	1
928200	2001	Butte Voc-Tech Center	249	1	9.5	109	16	1	1
928200	2002	Butte Voc-Tech Center	272	1	7.4	164	19	1	1
928200	2003	Butte Voc-Tech Center	300	1	8.2	145	19	1	1
928200	2004	Butte Voc-Tech Center	314	1	6.8	134	14	1	1
928200	2005	Butte Voc-Tech Center	289	1	9.4	143	21	1	1
928200	2006	Butte Voc-Tech Center	284	1	8.3	176	23	1	1
928200	2007	Butte Voc-Tech Center	275	1	5.3	202	17	1	1
928200	2008	Butte Voc-Tech Center	258	1	2.4	212	8	1	1
928200	2009	Butte Voc-Tech Center	259	1	4				
928200	2010	Butte Voc-Tech Center	333	1	2.5				
978600	1986	Lincoln Trail College	244	1					
978600	1987	Lincoln Trail College	274	1					
978600	1988	Lincoln Trail College	279	1					
978600	1989	Lincoln Trail College	315	1					
978600	1990	Lincoln Trail College	346	1					
978600	1991	Lincoln Trail College	367	1					
978600	1992	Lincoln Trail College	462	1					
978600	1993	Lincoln Trail Colg	466	1					
978600	1994	Lincoln Trail Colg	407	1					
978600	1995	"Illinois Eastern Community Colleges, Lincoln Trail College"	360	1					
978600	1996	Illinois Eastern Community Colleges - Lincoln Trail College	295	1					
978600	1997	Illinois Eastern Community Colleges - Lincoln Trail College	303	1					
978600	1998	Illinois Eastern Community Colleges - Lincoln Trail College	318	1					
978600	1999	Illinois Eastern Community Colleges - Lincoln Trail College	316	1					
978600	2000	Illinois Eastern Community Colleges - Lincoln Trail College	384	1					
978600	2001	Illinois Eastern Community Colleges - Lincoln Trail College	313	1					
978600	2002	Illinois Eastern Community Colleges - Lincoln Trail College	332	1					
978600	2003	Illinois Eastern Community Colleges - Lincoln Trail College	347	1					
978600	2004	Illinois Eastern Community Colleges - Lincoln Trail College	356	1					
978600	2005	Illinois Eastern Community Colleges - Lincoln Trail College	370	1					
978600	2006	Illinois Eastern Community Colleges - Lincoln Trail College	370	1					
989100	1996	Albert Lea/Mankato Technical C			14.3	773	142	1	1
989100	1997	Albert Lea Area Voc-Tech Inst	423	1	13.9	770	138	1	1
989100	1998	Albert Lea Area Voc-Tech Inst	383	1	12.5	678	109	1	1
989100	1999	Albert Lea Area Voc-Tech Inst	354	1	8.6	645	71	1	1
989100	2000	Albert Lea Area Voc-Tech Inst	293	1	7.7	677	68	1	1
989100	2001	Albert Lea Area Voc-Tech Inst	314	1	5.7	647	48	1	1
989100	2002	Albert Lea Area Voc-Tech Inst	372	1	4.8	621	39	1	1
989100	2003	Albert Lea Area Voc-Tech Inst	429	1	5.3	468	32	1	1
989100	2004	Albert Lea Area Voc-Tech Inst	461	1	4.8	479	30	1	1
989100	2005	Albert Lea Area Voc-Tech Inst	431	1	4.3	502	28	1	1
989100	2006	Albert Lea Area Voc-Tech Inst	398	1	6.5	598	51	1	1
989100	2007	Albert Lea Area Voc-Tech Inst	381	1	5.3	683	47	1	1
989100	2008	Albert Lea Area Voc-Tech Inst	394	1	7.2	737	69	1	1
989100	2009	Albert Lea Area Voc-Tech Inst	408	1	5.9				
989100	2010	Albert Lea Area Voc-Tech Inst	587	1	7.7				
991700	1980	Ivy Tech Community College Of Indiana - Region 8	868	1					
991700	1981	Ivy Tech Community College Of Indiana - Region 8	1291	1					
991700	1982	Ivy Tech Community College Of Indiana - Region 8	1337	1					
991700	1983	Ivy Tech Community College Of Indiana - Region 8	1374	1					
991700	1984	Ivy Tech Community College Of Indiana - Region 8	1741	1					
991700	1985	Ivy Tech Community College Of Indiana - Region 8	1693	1					
991700	1986	Ivy Tech Community College Of Indiana - Region 8	1991	1					
991700	1987	Ivy Tech Community College Of Indiana - Region 8	1779	1					
991700	1988	Ivy Tech Community College Of Indiana - Region 8	1917	1					
991700	1989	Ivy Tech Community College Of Indiana - Region 8	2184	1					
991700	1990	Ivy Tech Community College Of Indiana - Region 8	2206	1					
991700	1991	Ivy Tech Community College Of Indiana - Region 8	2021	1					
991700	1992	Ivy Tech Community College Of Indiana - Region 8	2656	1					
991700	1993	Ivy Tech Community College Of Indiana - Region 8	3055	1					
991700	1994	Ivy Tech Community College Of Indiana - Region 8	2699	1					
991700	1995	Ivy Tech Community College Of Indiana - Region 8	2460	1					
991700	1996	Ivy Tech Community College Of Indiana - Region 8	2321	1					
991700	1997	Ivy Tech Community College Of Indiana - Region 8	2474	1					
991700	1998	Ivy Tech Community College Of Indiana - Region 8	2664	1					
991700	1999	Ivy Tech Community College Of Indiana - Region 8	2844	1					
991700	2000	Ivy Tech Community College Of Indiana - Region 8	2862	1					
991700	2001	Ivy Tech Community College Of Indiana - Region 8	3215	1					
991700	2002	Ivy Tech Community College Of Indiana - Region 8	4037	1					
991700	2003	Ivy Tech Community College Of Indiana - Region 8	4682	1					
991700	2004	Ivy Tech Community College Of Indiana - Region 8	5209	1					
991700	2005	Ivy Tech Community College Of Indiana - Region 8	5544	1					
991700	2006	Ivy Tech Community College Of Indiana - Region 8	5505	1					
992300	1980	Ivy Tech Community College Of Indiana - Region 11	160	1					
992300	1981	Ivy Tech Community College Of Indiana - Region 11	239	1					
992300	1982	Ivy Tech Community College Of Indiana - Region 11	247	1					
992300	1983	Ivy Tech Community College Of Indiana - Region 11	254	1					
992300	1984	Ivy Tech Community College Of Indiana - Region 11	322	1					
992300	1985	Ivy Tech Community College Of Indiana - Region 11	313	1					
992300	1986	Ivy Tech Community College Of Indiana - Region 11	368	1					
992300	1987	Ivy Tech Community College Of Indiana - Region 11	329	1					
992300	1988	Ivy Tech Community College Of Indiana - Region 11	355	1					
992300	1989	Ivy Tech Community College Of Indiana - Region 11	404	1					
992300	1990	Ivy Tech Community College Of Indiana - Region 11	408	1					
992300	1991	Ivy Tech Community College Of Indiana - Region 11	374	1					
992300	1992	Ivy Tech Community College Of Indiana - Region 11	491	1					
992300	1993	Ivy Tech Community College Of Indiana - Region 11	565	1					
992300	1994	Ivy Tech Community College Of Indiana - Region 11	499	1					
992300	1995	Ivy Tech Community College Of Indiana - Region 11	455	1					
992300	1996	Ivy Tech Community College Of Indiana - Region 11	429	1					
992300	1997	Ivy Tech Community College Of Indiana - Region 11	458	1					
992300	1998	Ivy Tech Community College Of Indiana - Region 11	493	1					
992300	1999	Ivy Tech Community College Of Indiana - Region 11	526	1					
992300	2000	Ivy Tech Community College Of Indiana - Region 11	529	1					
992300	2001	Ivy Tech Community College Of Indiana - Region 11	595	1					
992300	2002	Ivy Tech Community College Of Indiana - Region 11	747	1					
992300	2003	Ivy Tech Community College Of Indiana - Region 11	866	1					
992300	2004	Ivy Tech Community College Of Indiana - Region 11	964	1					
992300	2005	Ivy Tech Community College Of Indiana - Region 11	1026	1					
992300	2006	Ivy Tech Community College Of Indiana - Region 11	1018	1					
992400	1980	Ivy Tech Community College Of Indiana - Region 6	471	1					
992400	1981	Ivy Tech Community College Of Indiana - Region 6	701	1					
992400	1982	Ivy Tech Community College Of Indiana - Region 6	726	1					
992400	1983	Ivy Tech Community College Of Indiana - Region 6	746	1					
992400	1984	Ivy Tech Community College Of Indiana - Region 6	945	1					
992400	1985	Ivy Tech Community College Of Indiana - Region 6	919	1					
992400	1986	Ivy Tech Community College Of Indiana - Region 6	1080	1					
992400	1987	Ivy Tech Community College Of Indiana - Region 6	965	1					
992400	1988	Ivy Tech Community College Of Indiana - Region 6	1041	1					
992400	1989	Ivy Tech Community College Of Indiana - Region 6	1185	1					
992400	1990	Ivy Tech Community College Of Indiana - Region 6	1197	1					
992400	1991	Ivy Tech Community College Of Indiana - Region 6	1097	1					
992400	1992	Ivy Tech Community College Of Indiana - Region 6	1441	1					
992400	1993	Ivy Tech Community College Of Indiana - Region 6	1658	1					
992400	1994	Ivy Tech Community College Of Indiana - Region 6	1465	1					
992400	1995	Ivy Tech Community College Of Indiana - Region 6	1335	1					
992400	1996	Ivy Tech Community College Of Indiana - Region 6	1259	1					
992400	1997	Ivy Tech Community College Of Indiana - Region 6	1342	1					
992400	1998	Ivy Tech Community College Of Indiana - Region 6	1446	1					
992400	1999	Ivy Tech Community College Of Indiana - Region 6	1544	1					
992400	2000	Ivy Tech Community College Of Indiana - Region 6	1553	1					
992400	2001	Ivy Tech Community College Of Indiana - Region 6	1745	1					
992400	2002	Ivy Tech Community College Of Indiana - Region 6	2191	1					
992400	2003	Ivy Tech Community College Of Indiana - Region 6	2541	1					
992400	2004	Ivy Tech Community College Of Indiana - Region 6	2827	1					
992400	2005	Ivy Tech Community College Of Indiana - Region 6	3009	1					
992400	2006	Ivy Tech Community College Of Indiana - Region 6	2988	1					
992500	1980	Ivy Tech Community College Of Indiana - Region 12	301	1					
992500	1981	Ivy Tech Community College Of Indiana - Region 12	448	1					
992500	1982	Ivy Tech Community College Of Indiana - Region 12	464	1					
992500	1983	Ivy Tech Community College Of Indiana - Region 12	477	1					
992500	1984	Ivy Tech Community College Of Indiana - Region 12	605	1					
992500	1985	Ivy Tech Community College Of Indiana - Region 12	588	1					
992500	1986	Ivy Tech Community College Of Indiana - Region 12	691	1					
992500	1987	Ivy Tech Community College Of Indiana - Region 12	617	1					
992500	1988	Ivy Tech Community College Of Indiana - Region 12	665	1					
992500	1989	Ivy Tech Community College Of Indiana - Region 12	758	1					
992500	1990	Ivy Tech Community College Of Indiana - Region 12	766	1					
992500	1991	Ivy Tech Community College Of Indiana - Region 12	701	1					
992500	1992	Ivy Tech Community College Of Indiana - Region 12	922	1					
992500	1993	Ivy Tech Community College Of Indiana - Region 12	1060	1					
992500	1994	Ivy Tech Community College Of Indiana - Region 12	937	1					
992500	1995	Ivy Tech Community College Of Indiana - Region 12	854	1					
992500	1996	Ivy Tech Community College Of Indiana - Region 12	805	1					
992500	1997	Ivy Tech Community College Of Indiana - Region 12	859	1					
992500	1998	Ivy Tech Community College Of Indiana - Region 12	925	1					
992500	1999	Ivy Tech Community College Of Indiana - Region 12	987	1					
992500	2000	Ivy Tech Community College Of Indiana - Region 12	993	1					
992500	2001	Ivy Tech Community College Of Indiana - Region 12	1116	1					
992500	2002	Ivy Tech Community College Of Indiana - Region 12	1401	1					
992500	2003	Ivy Tech Community College Of Indiana - Region 12	1625	1					
992500	2004	Ivy Tech Community College Of Indiana - Region 12	1808	1					
992500	2005	Ivy Tech Community College Of Indiana - Region 12	1924	1					
992500	2006	Ivy Tech Community College Of Indiana - Region 12	1911	1					
992600	1980	Ivy Tech Community College Of Indiana - Region 3	524	1					
992600	1981	Ivy Tech Community College Of Indiana - Region 3	780	1					
992600	1982	Ivy Tech Community College Of Indiana - Region 3	808	1					
992600	1983	Ivy Tech Community College Of Indiana - Region 3	831	1					
992600	1984	Ivy Tech Community College Of Indiana - Region 3	1052	1					
992600	1985	Ivy Tech Community College Of Indiana - Region 3	1023	1					
992600	1986	Ivy Tech Community College Of Indiana - Region 3	1203	1					
992600	1987	Ivy Tech Community College Of Indiana - Region 3	1075	1					
992600	1988	Ivy Tech Community College Of Indiana - Region 3	1159	1					
992600	1989	Ivy Tech Community College Of Indiana - Region 3	1320	1					
992600	1990	Ivy Tech Community College Of Indiana - Region 3	1333	1					
992600	1991	Ivy Tech Community College Of Indiana - Region 3	1221	1					
992600	1992	Ivy Tech Community College Of Indiana - Region 3	1605	1					
992600	1993	Ivy Tech Community College Of Indiana - Region 3	1846	1					
992600	1994	Ivy Tech Community College Of Indiana - Region 3	1631	1					
992600	1995	Ivy Tech Community College Of Indiana - Region 3	1487	1					
992600	1996	Ivy Tech Community College Of Indiana - Region 3	1402	1					
992600	1997	Ivy Tech Community College Of Indiana - Region 3	1495	1					
992600	1998	Ivy Tech Community College Of Indiana - Region 3	1610	1					
992600	1999	Ivy Tech Community College Of Indiana - Region 3	1719	1					
992600	2000	Ivy Tech Community College Of Indiana - Region 3	1729	1					
992600	2001	Ivy Tech Community College Of Indiana - Region 3	1943	1					
992600	2002	Ivy Tech Community College Of Indiana - Region 3	2439	1					
992600	2003	Ivy Tech Community College Of Indiana - Region 3	2829	1					
992600	2004	Ivy Tech Community College Of Indiana - Region 3	3148	1					
992600	2005	Ivy Tech Community College Of Indiana - Region 3	3350	1					
992600	2006	Ivy Tech Community College Of Indiana - Region 3	3327	1					
993500	1999	Dundalk Community College			7.6	1	0	1	1
993500	2000	Dundalk Community College	591	1	8.7	3	1	1	1
993500	2001	Dundalk Community College	657	1	8.7	3	1	1	1
993500	2002	Dundalk Community College	741	1	10.2	3	1	1	1
993500	2003	Dundalk Community College	838	1	3.9	3	1	1	1
993500	2004	Dundalk Community College	911	1	6.7	4	1	1	1
993500	2005	Dundalk Community College	969	1	4.5	3	1	1	1
993500	2006	Dundalk Community College	936	1	6.2	4	1	1	1
993500	2007	Dundalk Community College	884	1	9.8	6	2	1	1
993500	2008	Dundalk Community College	921	1	10.3	9	4	1	1
993500	2009	Dundalk Community College	1047	1	11.9				
993500	2010	Dundalk Community College	1502	1	7.5				
997500	2000	Louisiana Technical College - Northwest Louisiana Campus	231	1					
997500	2001	Louisiana Technical College - Northwest Louisiana Campus	231	1					
997500	2002	Louisiana Technical College - Northwest Louisiana Campus	269	1					
997500	2003	Louisiana Technical College - Northwest Louisiana Campus	320	1					
997500	2004	Louisiana Technical College - Northwest Louisiana Campus	350	1					
997500	2005	Louisiana Technical College - Northwest Louisiana Campus	392	1					
997500	2006	Louisiana Technical College - Northwest Louisiana Campus	346	1					
997500	2007	Louisiana Technical College - Northwest Louisiana Campus	323	1					
997500	2008	Louisiana Technical College - Northwest Louisiana Campus	344	1					
997500	2009	Louisiana Technical College - Northwest Louisiana Campus	367	1					
997500	2010	Louisiana Technical College - Northwest Louisiana Campus	510	1					
1003700	1980	Ivy Tech Community College Of Indiana - Region 9	218	1					
1003700	1981	Ivy Tech Community College Of Indiana - Region 9	325	1					
1003700	1982	Ivy Tech Community College Of Indiana - Region 9	336	1					
1003700	1983	Ivy Tech Community College Of Indiana - Region 9	346	1					
1003700	1984	Ivy Tech Community College Of Indiana - Region 9	438	1					
1003700	1985	Ivy Tech Community College Of Indiana - Region 9	426	1					
1003700	1986	Ivy Tech Community College Of Indiana - Region 9	501	1					
1003700	1987	Ivy Tech Community College Of Indiana - Region 9	447	1					
1003700	1988	Ivy Tech Community College Of Indiana - Region 9	482	1					
1003700	1989	Ivy Tech Community College Of Indiana - Region 9	549	1					
1003700	1990	Ivy Tech Community College Of Indiana - Region 9	555	1					
1003700	1991	Ivy Tech Community College Of Indiana - Region 9	508	1					
1003700	1992	Ivy Tech Community College Of Indiana - Region 9	668	1					
1003700	1993	Ivy Tech Community College Of Indiana - Region 9	768	1					
1003700	1994	Ivy Tech Community College Of Indiana - Region 9	679	1					
1003700	1995	Ivy Tech Community College Of Indiana - Region 9	619	1					
1003700	1996	Ivy Tech Community College Of Indiana - Region 9	584	1					
1003700	1997	Ivy Tech Community College Of Indiana - Region 9	622	1					
1003700	1998	Ivy Tech Community College Of Indiana - Region 9	670	1					
1003700	1999	Ivy Tech Community College Of Indiana - Region 9	715	1					
1003700	2000	Ivy Tech Community College Of Indiana - Region 9	720	1					
1003700	2001	Ivy Tech Community College Of Indiana - Region 9	808	1					
1003700	2002	Ivy Tech Community College Of Indiana - Region 9	1015	1					
1003700	2003	Ivy Tech Community College Of Indiana - Region 9	1177	1					
1003700	2004	Ivy Tech Community College Of Indiana - Region 9	1310	1					
1003700	2005	Ivy Tech Community College Of Indiana - Region 9	1394	1					
1003700	2006	Ivy Tech Community College Of Indiana - Region 9	1384	1					
1003800	1980	Ivy Tech Community College Of Indiana - Region 10	169	1					
1003800	1981	Ivy Tech Community College Of Indiana - Region 10	251	1					
1003800	1982	Ivy Tech Community College Of Indiana - Region 10	260	1					
1003800	1983	Ivy Tech Community College Of Indiana - Region 10	267	1					
1003800	1984	Ivy Tech Community College Of Indiana - Region 10	338	1					
1003800	1985	Ivy Tech Community College Of Indiana - Region 10	329	1					
1003800	1986	Ivy Tech Community College Of Indiana - Region 10	387	1					
1003800	1987	Ivy Tech Community College Of Indiana - Region 10	345	1					
1003800	1988	Ivy Tech Community College Of Indiana - Region 10	372	1					
1003800	1989	Ivy Tech Community College Of Indiana - Region 10	424	1					
1003800	1990	Ivy Tech Community College Of Indiana - Region 10	428	1					
1003800	1991	Ivy Tech Community College Of Indiana - Region 10	392	1					
1003800	1992	Ivy Tech Community College Of Indiana - Region 10	516	1					
1003800	1993	Ivy Tech Community College Of Indiana - Region 10	593	1					
1003800	1994	Ivy Tech Community College Of Indiana - Region 10	524	1					
1003800	1995	Ivy Tech Community College Of Indiana - Region 10	478	1					
1003800	1996	Ivy Tech Community College Of Indiana - Region 10	451	1					
1003800	1997	Ivy Tech Community College Of Indiana - Region 10	480	1					
1003800	1998	Ivy Tech Community College Of Indiana - Region 10	517	1					
1003800	1999	Ivy Tech Community College Of Indiana - Region 10	552	1					
1003800	2000	Ivy Tech Community College Of Indiana - Region 10	556	1					
1003800	2001	Ivy Tech Community College Of Indiana - Region 10	624	1					
1003800	2002	Ivy Tech Community College Of Indiana - Region 10	784	1					
1003800	2003	Ivy Tech Community College Of Indiana - Region 10	909	1					
1003800	2004	Ivy Tech Community College Of Indiana - Region 10	1012	1					
1003800	2005	Ivy Tech Community College Of Indiana - Region 10	1077	1					
1003800	2006	Ivy Tech Community College Of Indiana - Region 10	1069	1					
1003900	1980	Ivy Tech Community College Of Indiana - Region 4	310	1					
1003900	1981	Ivy Tech Community College Of Indiana - Region 4	461	1					
1003900	1982	Ivy Tech Community College Of Indiana - Region 4	477	1					
1003900	1983	Ivy Tech Community College Of Indiana - Region 4	490	1					
1003900	1984	Ivy Tech Community College Of Indiana - Region 4	621	1					
1003900	1985	Ivy Tech Community College Of Indiana - Region 4	604	1					
1003900	1986	Ivy Tech Community College Of Indiana - Region 4	710	1					
1003900	1987	Ivy Tech Community College Of Indiana - Region 4	634	1					
1003900	1988	Ivy Tech Community College Of Indiana - Region 4	684	1					
1003900	1989	Ivy Tech Community College Of Indiana - Region 4	779	1					
1003900	1990	Ivy Tech Community College Of Indiana - Region 4	787	1					
1003900	1991	Ivy Tech Community College Of Indiana - Region 4	721	1					
1003900	1992	Ivy Tech Community College Of Indiana - Region 4	947	1					
1003900	1993	Ivy Tech Community College Of Indiana - Region 4	1089	1					
1003900	1994	Ivy Tech Community College Of Indiana - Region 4	963	1					
1003900	1995	Ivy Tech Community College Of Indiana - Region 4	877	1					
1003900	1996	Ivy Tech Community College Of Indiana - Region 4	828	1					
1003900	1997	Ivy Tech Community College Of Indiana - Region 4	882	1					
1003900	1998	Ivy Tech Community College Of Indiana - Region 4	950	1					
1003900	1999	Ivy Tech Community College Of Indiana - Region 4	1014	1					
1003900	2000	Ivy Tech Community College Of Indiana - Region 4	1021	1					
1003900	2001	Ivy Tech Community College Of Indiana - Region 4	1146	1					
1003900	2002	Ivy Tech Community College Of Indiana - Region 4	1440	1					
1003900	2003	Ivy Tech Community College Of Indiana - Region 4	1670	1					
1003900	2004	Ivy Tech Community College Of Indiana - Region 4	1858	1					
1003900	2005	Ivy Tech Community College Of Indiana - Region 4	1977	1					
1003900	2006	Ivy Tech Community College Of Indiana - Region 4	1963	1					
1004000	1980	Ivy Tech Community College Of Indiana - Region 1	474	1					
1004000	1981	Ivy Tech Community College Of Indiana - Region 1	705	1					
1004000	1982	Ivy Tech Community College Of Indiana - Region 1	731	1					
1004000	1983	Ivy Tech Community College Of Indiana - Region 1	751	1					
1004000	1984	Ivy Tech Community College Of Indiana - Region 1	951	1					
1004000	1985	Ivy Tech Community College Of Indiana - Region 1	925	1					
1004000	1986	Ivy Tech Community College Of Indiana - Region 1	1087	1					
1004000	1987	Ivy Tech Community College Of Indiana - Region 1	972	1					
1004000	1988	Ivy Tech Community College Of Indiana - Region 1	1047	1					
1004000	1989	Ivy Tech Community College Of Indiana - Region 1	1193	1					
1004000	1990	Ivy Tech Community College Of Indiana - Region 1	1205	1					
1004000	1991	Ivy Tech Community College Of Indiana - Region 1	1104	1					
1004000	1992	Ivy Tech Community College Of Indiana - Region 1	1451	1					
1004000	1993	Ivy Tech Community College Of Indiana - Region 1	1669	1					
1004000	1994	Ivy Tech Community College Of Indiana - Region 1	1475	1					
1004000	1995	Ivy Tech Community College Of Indiana - Region 1	1344	1					
1004000	1996	Ivy Tech Community College Of Indiana - Region 1	1268	1					
1004000	1997	Ivy Tech Community College Of Indiana - Region 1	1351	1					
1004000	1998	Ivy Tech Community College Of Indiana - Region 1	1456	1					
1004000	1999	Ivy Tech Community College Of Indiana - Region 1	1554	1					
1004000	2000	Ivy Tech Community College Of Indiana - Region 1	1564	1					
1004000	2001	Ivy Tech Community College Of Indiana - Region 1	1756	1					
1004000	2002	Ivy Tech Community College Of Indiana - Region 1	2205	1					
1004000	2003	Ivy Tech Community College Of Indiana - Region 1	2558	1					
1004000	2004	Ivy Tech Community College Of Indiana - Region 1	2846	1					
1004000	2005	Ivy Tech Community College Of Indiana - Region 1	3029	1					
1004000	2006	Ivy Tech Community College Of Indiana - Region 1	3008	1					
1004100	1980	Ivy Tech Community College Of Indiana - Region 5	274	1					
1004100	1981	Ivy Tech Community College Of Indiana - Region 5	407	1					
1004100	1982	Ivy Tech Community College Of Indiana - Region 5	422	1					
1004100	1983	Ivy Tech Community College Of Indiana - Region 5	434	1					
1004100	1984	Ivy Tech Community College Of Indiana - Region 5	549	1					
1004100	1985	Ivy Tech Community College Of Indiana - Region 5	534	1					
1004100	1986	Ivy Tech Community College Of Indiana - Region 5	628	1					
1004100	1987	Ivy Tech Community College Of Indiana - Region 5	561	1					
1004100	1988	Ivy Tech Community College Of Indiana - Region 5	605	1					
1004100	1989	Ivy Tech Community College Of Indiana - Region 5	689	1					
1004100	1990	Ivy Tech Community College Of Indiana - Region 5	696	1					
1004100	1991	Ivy Tech Community College Of Indiana - Region 5	638	1					
1004100	1992	Ivy Tech Community College Of Indiana - Region 5	838	1					
1004100	1993	Ivy Tech Community College Of Indiana - Region 5	964	1					
1004100	1994	Ivy Tech Community College Of Indiana - Region 5	852	1					
1004100	1995	Ivy Tech Community College Of Indiana - Region 5	776	1					
1004100	1996	Ivy Tech Community College Of Indiana - Region 5	732	1					
1004100	1997	Ivy Tech Community College Of Indiana - Region 5	780	1					
1004100	1998	Ivy Tech Community College Of Indiana - Region 5	841	1					
1004100	1999	Ivy Tech Community College Of Indiana - Region 5	897	1					
1004100	2000	Ivy Tech Community College Of Indiana - Region 5	903	1					
1004100	2001	Ivy Tech Community College Of Indiana - Region 5	1014	1					
1004100	2002	Ivy Tech Community College Of Indiana - Region 5	1274	1					
1004100	2003	Ivy Tech Community College Of Indiana - Region 5	1477	1					
1004100	2004	Ivy Tech Community College Of Indiana - Region 5	1644	1					
1004100	2005	Ivy Tech Community College Of Indiana - Region 5	1749	1					
1004100	2006	Ivy Tech Community College Of Indiana - Region 5	1737	1					
1005300	1995	Indian Capital Technology Center	106	1					
1005300	1996	Indian Capital Technology Center	91	1					
1005300	1997	Indian Capital Technology Center	93	1					
1005300	1998	Indian Capital Area Voc Sch Dist #4	98	1					
1005300	1999	Indian Capital Area Voc Sch Dist #4	112	1					
1005300	2000	"Indian Capital Technology Center, School District Number 4"	108	1					
1005300	2001	"Indian Capital Technology Center, School District Number 4"	121	1					
1005300	2002	"Indian Capital Technology Center, School District Number 4"	139	1					
1005300	2003	"Indian Capital Technology Center, School District Number 4"	160	1					
1005300	2004	"Indian Capital Technology Center, School District Number 4"	186	1					
1005300	2005	"Indian Capital Technology Center, School District Number 4"	182	1					
1005300	2006	"Indian Capital Technology Center, School District Number 4"	142	1					
1005300	2007	"Indian Capital Technology Center, School District Number 4"	146	1					
1005300	2008	"Indian Capital Technology Center, School District Number 4"	140	1					
1005300	2009	"Indian Capital Technology Center, School District Number 4"	141	1					
1005300	2010	"Indian Capital Technology Center, School District Number 4"	168	1					
1010900	1980	Ivy Tech Community College Of Indiana - Region 13	185	1					
1010900	1981	Ivy Tech Community College Of Indiana - Region 13	275	1					
1010900	1982	Ivy Tech Community College Of Indiana - Region 13	285	1					
1010900	1983	Ivy Tech Community College Of Indiana - Region 13	293	1					
1010900	1984	Ivy Tech Community College Of Indiana - Region 13	371	1					
1010900	1985	Ivy Tech Community College Of Indiana - Region 13	361	1					
1010900	1986	Ivy Tech Community College Of Indiana - Region 13	424	1					
1010900	1987	Ivy Tech Community College Of Indiana - Region 13	379	1					
1010900	1988	Ivy Tech Community College Of Indiana - Region 13	409	1					
1010900	1989	Ivy Tech Community College Of Indiana - Region 13	465	1					
1010900	1990	Ivy Tech Community College Of Indiana - Region 13	470	1					
1010900	1991	Ivy Tech Community College Of Indiana - Region 13	431	1					
1010900	1992	Ivy Tech Community College Of Indiana - Region 13	566	1					
1010900	1993	Ivy Tech Community College Of Indiana - Region 13	651	1					
1010900	1994	Ivy Tech Community College Of Indiana - Region 13	575	1					
1010900	1995	Ivy Tech Community College Of Indiana - Region 13	524	1					
1010900	1996	Ivy Tech Community College Of Indiana - Region 13	495	1					
1010900	1997	Ivy Tech Community College Of Indiana - Region 13	527	1					
1010900	1998	Ivy Tech Community College Of Indiana - Region 13	568	1					
1010900	1999	Ivy Tech Community College Of Indiana - Region 13	606	1					
1010900	2000	Ivy Tech Community College Of Indiana - Region 13	610	1					
1010900	2001	Ivy Tech Community College Of Indiana - Region 13	685	1					
1010900	2002	Ivy Tech Community College Of Indiana - Region 13	860	1					
1010900	2003	Ivy Tech Community College Of Indiana - Region 13	998	1					
1010900	2004	Ivy Tech Community College Of Indiana - Region 13	1110	1					
1010900	2005	Ivy Tech Community College Of Indiana - Region 13	1182	1					
1010900	2006	Ivy Tech Community College Of Indiana - Region 13	1173	1					
1011100	1999	Cerro-Coso Community College	978	1					
1011100	2000	Cerro-Coso Community College	1054	1					
1011100	2001	Cerro-Coso Community College	1212	1					
1011100	2002	Cerro-Coso Community College	1364	1					
1011100	2003	Cerro-Coso Community College	1483	1					
1011100	2004	Cerro-Coso Community College	1514	1					
1011100	2005	Cerro-Coso Community College	1611	1					
1011100	2006	Cerro-Coso Community College	1583	1					
1016600	1996	Montana State University Billi	221	1					
1016600	1997	Montana State University Billi	217	1					
1016600	1998	Billings Voc-Tech Center	227	1	10.3	136	27	1	1
1016600	1999	Billings Voc-Tech Center	244	1	8.3	146	24	1	1
1016600	2000	Billings Voc-Tech Center	240	1	10	129	25	1	1
1016600	2001	Billings Voc-Tech Center	248	1	7.6	129	19	1	1
1016600	2002	Billings Voc-Tech Center	265	1	5.5	196	21	1	1
1016600	2003	Billings Voc-Tech Center	267	1	8.2	169	27	1	1
1016600	2004	Billings Voc-Tech Center	280	1	9	163	29	1	1
1016600	2005	Billings Voc-Tech Center	275	1	7.6	173	26	1	1
1016600	2006	Billings Voc-Tech Center	255	1	6.1	180	22	1	1
1016600	2007	Billings Voc-Tech Center	228	1	5	217	21	1	1
1016600	2008	Billings Voc-Tech Center	226	1	2.2	256	11	1	1
1016600	2009	Billings Voc-Tech Center	207	1	2				
1016600	2010	Billings Voc-Tech Center	271	1	1.6				
1028600	1985	Suny Empire State College	2855	1					
1028600	1986	Suny Empire State College	2697	1					
